arm,held_position,fold_id,episode_id,episode_family,episode_local,source_seed,learning_rate,encoder_weight_decay,epochs,finetuning_seed,support_rows,query_rows,support_macro_f1,query_macro_f1,query_accuracy,query_balanced_accuracy,query_worst_class_f1,query_recall_by_class,encoder_displacement_frobenius,all_objectives_finite
PARTIAL_FT,P1,S1,10,B,1,42,0.0003,0.0001,10,2096822404,35,1400,0.5656898656898657,0.3026465908204186,0.3142857142857143,0.31428571428571433,0.0,0.0|0.0|0.75|0.25|0.5|0.25|0.45,0.5787257071212237,True
PARTIAL_FT,P1,S1,10,B,1,42,0.0003,0.0001,20,2096822404,35,1400,0.6818181818181819,0.308088253678763,0.3192857142857143,0.3192857142857143,0.0,0.0|0.0|0.735|0.25|0.5|0.25|0.5,1.0383256518155024,True
FULL_FT,P1,S1,10,B,1,42,1e-05,0.0,5,893642245,35,1400,0.3882189239332096,0.2864695508763467,0.2857142857142857,0.2857142857142857,0.0,0.0|0.25|0.75|0.25|0.25|0.25|0.25,0.017106633677003887,True
FULL_FT,P1,S1,10,B,1,42,1e-05,0.0,10,893642245,35,1400,0.3882189239332096,0.2864695508763467,0.2857142857142857,0.2857142857142857,0.0,0.0|0.25|0.75|0.25|0.25|0.25|0.25,0.033870330745303205,True
FULL_FT,P1,S1,10,B,1,42,1e-05,0.0,20,893642245,35,1400,0.42142857142857143,0.2813675100600202,0.2857142857142857,0.2857142857142857,0.0,0.0|0.25|0.75|0.25|0.25|0.25|0.25,0.06759989719560089,True
FULL_FT,P1,S1,10,B,1,42,1e-05,0.0001,5,3229036144,35,1400,0.3882189239332096,0.2864695508763467,0.2857142857142857,0.2857142857142857,0.0,0.0|0.25|0.75|0.25|0.25|0.25|0.25,0.017106633677003887,True
FULL_FT,P1,S1,10,B,1,42,1e-05,0.0001,10,3229036144,35,1400,0.3882189239332096,0.2864695508763467,0.2857142857142857,0.2857142857142857,0.0,0.0|0.25|0.75|0.25|0.25|0.25|0.25,0.033870330745303205,True
FULL_FT,P1,S1,10,B,1,42,1e-05,0.0001,20,3229036144,35,1400,0.42142857142857143,0.2813675100600202,0.2857142857142857,0.2857142857142857,0.0,0.0|0.25|0.75|0.25|0.25|0.25|0.25,0.06759989719560089,True
FULL_FT,P1,S1,10,B,1,42,3e-05,0.0,5,2475474893,35,1400,0.3882189239332096,0.2864695508763467,0.2857142857142857,0.2857142857142857,0.0,0.0|0.25|0.75|0.25|0.25|0.25|0.25,0.047353799239026856,True
FULL_FT,P1,S1,10,B,1,42,3e-05,0.0,10,2475474893,35,1400,0.42142857142857143,0.27966682978791135,0.2857142857142857,0.2857142857142857,0.0,0.0|0.25|0.75|0.25|0.25|0.25|0.25,0.09439367575404879,True
FULL_FT,P1,S1,10,B,1,42,3e-05,0.0,20,2475474893,35,1400,0.5093382807668523,0.24177846433485528,0.2621428571428571,0.2621428571428571,0.0,0.0|0.085|0.75|0.25|0.5|0.25|0.0,0.186570317476071,True
FULL_FT,P1,S1,10,B,1,42,3e-05,0.0001,5,3256381460,35,1400,0.3882189239332096,0.2864695508763467,0.2857142857142857,0.2857142857142857,0.0,0.0|0.25|0.75|0.25|0.25|0.25|0.25,0.047353799239026856,True
FULL_FT,P1,S1,10,B,1,42,3e-05,0.0001,10,3256381460,35,1400,0.42142857142857143,0.27966682978791135,0.2857142857142857,0.2857142857142857,0.0,0.0|0.25|0.75|0.25|0.25|0.25|0.25,0.09439367575404879,True
FULL_FT,P1,S1,10,B,1,42,3e-05,0.0001,20,3256381460,35,1400,0.5093382807668523,0.24177846433485528,0.2621428571428571,0.2621428571428571,0.0,0.0|0.085|0.75|0.25|0.5|0.25|0.0,0.186570317476071,True
FULL_FT,P1,S1,10,B,1,42,0.0001,0.0,5,3929891188,35,1400,0.41117216117216115,0.27140511376964577,0.2857142857142857,0.2857142857142857,0.0,0.0|0.0|0.75|0.25|0.5|0.25|0.25,0.11623123009240266,True
FULL_FT,P1,S1,10,B,1,42,0.0001,0.0,10,3929891188,35,1400,0.574963924963925,0.23024365399764976,0.2507142857142857,0.2507142857142857,0.0,0.0|0.0|0.755|0.25|0.5|0.25|0.0,0.22019453775144773,True
FULL_FT,P1,S1,10,B,1,42,0.0001,0.0,20,3929891188,35,1400,0.6567155067155067,0.2624672864374059,0.2792857142857143,0.27928571428571425,0.0,0.0|0.0|0.755|0.25|0.5|0.25|0.2,0.4166772541224733,True
FULL_FT,P1,S1,10,B,1,42,0.0001,0.0001,5,1206654231,35,1400,0.41117216117216115,0.27140511376964577,0.2857142857142857,0.2857142857142857,0.0,0.0|0.0|0.75|0.25|0.5|0.25|0.25,0.11623123009240266,True
FULL_FT,P1,S1,10,B,1,42,0.0001,0.0001,10,1206654231,35,1400,0.574963924963925,0.23024365399764976,0.2507142857142857,0.2507142857142857,0.0,0.0|0.0|0.755|0.25|0.5|0.25|0.0,0.22019453775144773,True
FULL_FT,P1,S1,10,B,1,42,0.0001,0.0001,20,1206654231,35,1400,0.6567155067155067,0.2624672864374059,0.2792857142857143,0.27928571428571425,0.0,0.0|0.0|0.755|0.25|0.5|0.25|0.2,0.4166772541224733,True
FULL_FT,P1,S1,10,B,1,42,0.0003,0.0,5,3650730753,35,1400,0.3963369963369963,0.33844903671549564,0.33,0.33,0.0,0.0|0.25|0.25|0.56|0.5|0.25|0.5,0.21856534178187798,True
FULL_FT,P1,S1,10,B,1,42,0.0003,0.0,10,3650730753,35,1400,0.5154195011337869,0.19723674014953557,0.21928571428571428,0.21928571428571428,0.0,0.0|0.0|0.755|0.25|0.25|0.25|0.03,0.3411324590606838,True
FULL_FT,P1,S1,10,B,1,42,0.0003,0.0,20,3650730753,35,1400,0.7106837606837606,0.25127666377378105,0.2571428571428571,0.2571428571428572,0.0,0.0|0.0|0.52|0.31|0.5|0.25|0.22,0.5792780115876106,True
FULL_FT,P1,S1,10,B,1,42,0.0003,0.0001,5,3150839928,35,1400,0.3963369963369963,0.33844903671549564,0.33,0.33,0.0,0.0|0.25|0.25|0.56|0.5|0.25|0.5,0.21856520555237982,True
FULL_FT,P1,S1,10,B,1,42,0.0003,0.0001,10,3150839928,35,1400,0.5154195011337869,0.19723674014953557,0.21928571428571428,0.21928571428571428,0.0,0.0|0.0|0.755|0.25|0.25|0.25|0.03,0.34112854168321455,True
FULL_FT,P1,S1,10,B,1,42,0.0003,0.0001,20,3150839928,35,1400,0.7106837606837606,0.25127666377378105,0.2571428571428571,0.2571428571428572,0.0,0.0|0.0|0.52|0.31|0.5|0.25|0.22,0.5792768941483163,True
PARTIAL_FT,P1,S1,10,B,1,43,1e-05,0.0,5,845655533,35,1400,0.3095238095238095,0.20397697540554685,0.21428571428571427,0.21428571428571427,0.0,0.0|0.25|0.25|0.5|0.0|0.25|0.25,0.01525761518023531,True
PARTIAL_FT,P1,S1,10,B,1,43,1e-05,0.0,10,845655533,35,1400,0.3095238095238095,0.20397697540554685,0.21428571428571427,0.21428571428571427,0.0,0.0|0.25|0.25|0.5|0.0|0.25|0.25,0.03007527247179162,True
PARTIAL_FT,P1,S1,10,B,1,43,1e-05,0.0,20,845655533,35,1400,0.30432900432900434,0.20397697540554685,0.21428571428571427,0.21428571428571427,0.0,0.0|0.25|0.25|0.5|0.0|0.25|0.25,0.05933130652855868,True
PARTIAL_FT,P1,S1,10,B,1,43,1e-05,0.0001,5,2507928617,35,1400,0.3095238095238095,0.20397697540554685,0.21428571428571427,0.21428571428571427,0.0,0.0|0.25|0.25|0.5|0.0|0.25|0.25,0.01525761518023531,True
PARTIAL_FT,P1,S1,10,B,1,43,1e-05,0.0001,10,2507928617,35,1400,0.3095238095238095,0.20397697540554685,0.21428571428571427,0.21428571428571427,0.0,0.0|0.25|0.25|0.5|0.0|0.25|0.25,0.03007527247179162,True
PARTIAL_FT,P1,S1,10,B,1,43,1e-05,0.0001,20,2507928617,35,1400,0.30432900432900434,0.20397697540554685,0.21428571428571427,0.21428571428571427,0.0,0.0|0.25|0.25|0.5|0.0|0.25|0.25,0.05933130652855868,True
PARTIAL_FT,P1,S1,10,B,1,43,3e-05,0.0,5,2804726564,35,1400,0.3095238095238095,0.20397697540554685,0.21428571428571427,0.21428571428571427,0.0,0.0|0.25|0.25|0.5|0.0|0.25|0.25,0.04436938807396455,True
PARTIAL_FT,P1,S1,10,B,1,43,3e-05,0.0,10,2804726564,35,1400,0.30432900432900434,0.20210918039523787,0.21428571428571427,0.21428571428571427,0.0,0.0|0.25|0.25|0.5|0.0|0.25|0.25,0.08751301802646386,True
PARTIAL_FT,P1,S1,10,B,1,43,3e-05,0.0,20,2804726564,35,1400,0.31067821067821066,0.2308003445466669,0.25,0.25,0.0,0.0|0.5|0.25|0.5|0.0|0.25|0.25,0.17196911629675912,True
PARTIAL_FT,P1,S1,10,B,1,43,3e-05,0.0001,5,2018187653,35,1400,0.3095238095238095,0.20397697540554685,0.21428571428571427,0.21428571428571427,0.0,0.0|0.25|0.25|0.5|0.0|0.25|0.25,0.04436938807396455,True
PARTIAL_FT,P1,S1,10,B,1,43,3e-05,0.0001,10,2018187653,35,1400,0.30432900432900434,0.20210918039523787,0.21428571428571427,0.21428571428571427,0.0,0.0|0.25|0.25|0.5|0.0|0.25|0.25,0.08751301802646386,True
PARTIAL_FT,P1,S1,10,B,1,43,3e-05,0.0001,20,2018187653,35,1400,0.31067821067821066,0.2308003445466669,0.25,0.25,0.0,0.0|0.5|0.25|0.5|0.0|0.25|0.25,0.17196911629675912,True
PARTIAL_FT,P1,S1,10,B,1,43,0.0001,0.0,5,2255426346,35,1400,0.31067821067821066,0.2308003445466669,0.25,0.25,0.0,0.0|0.5|0.25|0.5|0.0|0.25|0.25,0.13734353639980415,True
PARTIAL_FT,P1,S1,10,B,1,43,0.0001,0.0,10,2255426346,35,1400,0.31067821067821066,0.2308003445466669,0.25,0.25,0.0,0.0|0.5|0.25|0.5|0.0|0.25|0.25,0.26844383975669794,True
PARTIAL_FT,P1,S1,10,B,1,43,0.0001,0.0,20,2255426346,35,1400,0.4929142286285143,0.25595291116615587,0.2835714285714286,0.28357142857142853,0.0,0.0|0.5|0.485|0.5|0.0|0.25|0.25,0.510700563470153,True
PARTIAL_FT,P1,S1,10,B,1,43,0.0001,0.0001,5,2580988171,35,1400,0.31067821067821066,0.2308003445466669,0.25,0.25,0.0,0.0|0.5|0.25|0.5|0.0|0.25|0.25,0.13734353639980415,True
PARTIAL_FT,P1,S1,10,B,1,43,0.0001,0.0001,10,2580988171,35,1400,0.31067821067821066,0.2308003445466669,0.25,0.25,0.0,0.0|0.5|0.25|0.5|0.0|0.25|0.25,0.26844383975669794,True
PARTIAL_FT,P1,S1,10,B,1,43,0.0001,0.0001,20,2580988171,35,1400,0.4929142286285143,0.25595291116615587,0.2835714285714286,0.28357142857142853,0.0,0.0|0.5|0.485|0.5|0.0|0.25|0.25,0.510700563470153,True
PARTIAL_FT,P1,S1,10,B,1,43,0.0003,0.0,5,2430428613,35,1400,0.3336940836940837,0.20008950948800575,0.21428571428571427,0.21428571428571427,0.0,0.0|0.25|0.25|0.5|0.0|0.25|0.25,0.28337183289183654,True
PARTIAL_FT,P1,S1,10,B,1,43,0.0003,0.0,10,2430428613,35,1400,0.45784929356357923,0.22262827611664823,0.25,0.25,0.0,0.0|0.25|0.5|0.5|0.0|0.25|0.25,0.4876587595282265,True
PARTIAL_FT,P1,S1,10,B,1,43,0.0003,0.0,20,2430428613,35,1400,0.7366522366522368,0.23336113897938246,0.2542857142857143,0.2542857142857143,0.0,0.0|0.5|0.28|0.5|0.0|0.25|0.25,0.8650358631767571,True
PARTIAL_FT,P1,S1,10,B,1,43,0.0003,0.0001,5,2305136800,35,1400,0.3336940836940837,0.20008950948800575,0.21428571428571427,0.21428571428571427,0.0,0.0|0.25|0.25|0.5|0.0|0.25|0.25,0.2833720710399892,True
PARTIAL_FT,P1,S1,10,B,1,43,0.0003,0.0001,10,2305136800,35,1400,0.45784929356357923,0.22262827611664823,0.25,0.25,0.0,0.0|0.25|0.5|0.5|0.0|0.25|0.25,0.4876614325014083,True
PARTIAL_FT,P1,S1,10,B,1,43,0.0003,0.0001,20,2305136800,35,1400,0.7366522366522368,0.23336113897938246,0.2542857142857143,0.2542857142857143,0.0,0.0|0.5|0.28|0.5|0.0|0.25|0.25,0.8650703632287969,True
FULL_FT,P1,S1,10,B,1,43,1e-05,0.0,5,315133600,35,1400,0.3095238095238095,0.2034774374197156,0.21428571428571427,0.21428571428571427,0.0,0.0|0.25|0.25|0.5|0.0|0.25|0.25,0.017453117649410252,True
FULL_FT,P1,S1,10,B,1,43,1e-05,0.0,10,315133600,35,1400,0.3158730158730159,0.20204953776382345,0.21428571428571427,0.21428571428571427,0.0,0.0|0.25|0.25|0.5|0.0|0.25|0.25,0.03466979799717893,True
FULL_FT,P1,S1,10,B,1,43,1e-05,0.0,20,315133600,35,1400,0.31067821067821066,0.23035456606885177,0.25,0.25,0.0,0.0|0.5|0.25|0.5|0.0|0.25|0.25,0.0690013874179679,True
FULL_FT,P1,S1,10,B,1,43,1e-05,0.0001,5,1961358973,35,1400,0.3095238095238095,0.2034774374197156,0.21428571428571427,0.21428571428571427,0.0,0.0|0.25|0.25|0.5|0.0|0.25|0.25,0.017453117649410252,True
FULL_FT,P1,S1,10,B,1,43,1e-05,0.0001,10,1961358973,35,1400,0.3158730158730159,0.20204953776382345,0.21428571428571427,0.21428571428571427,0.0,0.0|0.25|0.25|0.5|0.0|0.25|0.25,0.03466979799717893,True
FULL_FT,P1,S1,10,B,1,43,1e-05,0.0001,20,1961358973,35,1400,0.31067821067821066,0.23035456606885177,0.25,0.25,0.0,0.0|0.5|0.25|0.5|0.0|0.25|0.25,0.0690013874179679,True
FULL_FT,P1,S1,10,B,1,43,3e-05,0.0,5,4268332960,35,1400,0.3158730158730159,0.23035456606885177,0.25,0.25,0.0,0.0|0.5|0.25|0.5|0.0|0.25|0.25,0.04819179693470816,True
FULL_FT,P1,S1,10,B,1,43,3e-05,0.0,10,4268332960,35,1400,0.31067821067821066,0.2292207792207792,0.25,0.25,0.0,0.0|0.5|0.25|0.5|0.0|0.25|0.25,0.09565563460122828,True
FULL_FT,P1,S1,10,B,1,43,3e-05,0.0,20,4268332960,35,1400,0.4940630797773656,0.22151808091657715,0.25,0.25,0.0,0.0|0.25|0.5|0.5|0.0|0.25|0.25,0.1882188713492375,True
FULL_FT,P1,S1,10,B,1,43,3e-05,0.0001,5,762301554,35,1400,0.3158730158730159,0.23035456606885177,0.25,0.25,0.0,0.0|0.5|0.25|0.5|0.0|0.25|0.25,0.04819179693470816,True
FULL_FT,P1,S1,10,B,1,43,3e-05,0.0001,10,762301554,35,1400,0.31067821067821066,0.2292207792207792,0.25,0.25,0.0,0.0|0.5|0.25|0.5|0.0|0.25|0.25,0.09565563460122828,True
FULL_FT,P1,S1,10,B,1,43,3e-05,0.0001,20,762301554,35,1400,0.4940630797773656,0.22151808091657715,0.25,0.25,0.0,0.0|0.25|0.5|0.5|0.0|0.25|0.25,0.1882188713492375,True
FULL_FT,P1,S1,10,B,1,43,0.0001,0.0,5,806052741,35,1400,0.3581838796124511,0.2367097262102035,0.25,0.25,0.0,0.0|0.25|0.25|0.5|0.25|0.25|0.25,0.10413567879283908,True
FULL_FT,P1,S1,10,B,1,43,0.0001,0.0,10,806052741,35,1400,0.48686868686868695,0.2518536748191019,0.2814285714285714,0.2814285714285714,0.0,0.0|0.47|0.5|0.5|0.0|0.25|0.25,0.18250164642313754,True
FULL_FT,P1,S1,10,B,1,43,0.0001,0.0,20,806052741,35,1400,0.6555555555555557,0.22234432234432236,0.25,0.25,0.0,0.0|0.25|0.5|0.5|0.0|0.25|0.25,0.33536916341294676,True
FULL_FT,P1,S1,10,B,1,43,0.0001,0.0001,5,2068283415,35,1400,0.3581838796124511,0.2367097262102035,0.25,0.25,0.0,0.0|0.25|0.25|0.5|0.25|0.25|0.25,0.10413567879283908,True
FULL_FT,P1,S1,10,B,1,43,0.0001,0.0001,10,2068283415,35,1400,0.48686868686868695,0.2518536748191019,0.2814285714285714,0.2814285714285714,0.0,0.0|0.47|0.5|0.5|0.0|0.25|0.25,0.18250164642313754,True
FULL_FT,P1,S1,10,B,1,43,0.0001,0.0001,20,2068283415,35,1400,0.6555555555555557,0.22234432234432236,0.25,0.25,0.0,0.0|0.25|0.5|0.5|0.0|0.25|0.25,0.33536916341294676,True
FULL_FT,P1,S1,10,B,1,43,0.0003,0.0,5,4201773163,35,1400,0.31861471861471863,0.24909588903612992,0.355,0.355,0.0,0.0|0.75|0.985|0.5|0.25|0.0|0.0,0.20017305119444623,True
FULL_FT,P1,S1,10,B,1,43,0.0003,0.0,10,4201773163,35,1400,0.4008967223252938,0.252875763251776,0.2885714285714286,0.2885714285714286,0.0,0.0|0.25|0.5|0.5|0.0|0.25|0.52,0.27407177324086646,True
FULL_FT,P1,S1,10,B,1,43,0.0003,0.0,20,4201773163,35,1400,0.669325912183055,0.2170981208843124,0.25,0.25,0.0,0.0|0.25|0.5|0.5|0.0|0.25|0.25,0.41931099695116414,True
FULL_FT,P1,S1,10,B,1,43,0.0003,0.0001,5,1382255659,35,1400,0.31861471861471863,0.24909588903612992,0.355,0.355,0.0,0.0|0.75|0.985|0.5|0.25|0.0|0.0,0.20017318109200327,True
FULL_FT,P1,S1,10,B,1,43,0.0003,0.0001,10,1382255659,35,1400,0.4008967223252938,0.252875763251776,0.2885714285714286,0.2885714285714286,0.0,0.0|0.25|0.5|0.5|0.0|0.25|0.52,0.27407306780008345,True
FULL_FT,P1,S1,10,B,1,43,0.0003,0.0001,20,1382255659,35,1400,0.669325912183055,0.2170981208843124,0.25,0.25,0.0,0.0|0.25|0.5|0.5|0.0|0.25|0.25,0.41930954323551606,True
PARTIAL_FT,P1,S1,10,B,1,44,1e-05,0.0,5,796521595,35,1400,0.36107226107226104,0.32022975126170794,0.31857142857142856,0.31857142857142856,0.0,0.0|0.25|0.5|0.495|0.25|0.25|0.485,0.015233599378546674,True
PARTIAL_FT,P1,S1,10,B,1,44,1e-05,0.0,10,796521595,35,1400,0.41141239712668287,0.32245478442054754,0.32071428571428573,0.32071428571428573,0.0,0.0|0.25|0.5|0.495|0.25|0.25|0.5,0.029768510635380094,True
PARTIAL_FT,P1,S1,10,B,1,44,1e-05,0.0,20,796521595,35,1400,0.41141239712668287,0.32245478442054754,0.32071428571428573,0.32071428571428573,0.0,0.0|0.25|0.5|0.495|0.25|0.25|0.5,0.058013877614355745,True
PARTIAL_FT,P1,S1,10,B,1,44,1e-05,0.0001,5,1228434117,35,1400,0.36107226107226104,0.32022975126170794,0.31857142857142856,0.31857142857142856,0.0,0.0|0.25|0.5|0.495|0.25|0.25|0.485,0.015233599378546674,True
PARTIAL_FT,P1,S1,10,B,1,44,1e-05,0.0001,10,1228434117,35,1400,0.41141239712668287,0.32245478442054754,0.32071428571428573,0.32071428571428573,0.0,0.0|0.25|0.5|0.495|0.25|0.25|0.5,0.029768510635380094,True
PARTIAL_FT,P1,S1,10,B,1,44,1e-05,0.0001,20,1228434117,35,1400,0.41141239712668287,0.32245478442054754,0.32071428571428573,0.32071428571428573,0.0,0.0|0.25|0.5|0.495|0.25|0.25|0.5,0.058013877614355745,True
PARTIAL_FT,P1,S1,10,B,1,44,3e-05,0.0,5,2008967811,35,1400,0.41141239712668287,0.32245478442054754,0.32071428571428573,0.32071428571428573,0.0,0.0|0.25|0.5|0.495|0.25|0.25|0.5,0.043579424685886776,True
PARTIAL_FT,P1,S1,10,B,1,44,3e-05,0.0,10,2008967811,35,1400,0.41141239712668287,0.32236565461452465,0.32071428571428573,0.32071428571428573,0.0,0.0|0.25|0.5|0.495|0.25|0.25|0.5,0.08488393782118797,True
PARTIAL_FT,P1,S1,10,B,1,44,3e-05,0.0,20,2008967811,35,1400,0.41141239712668287,0.32217273643992794,0.32071428571428573,0.32071428571428573,0.0,0.0|0.25|0.5|0.495|0.25|0.25|0.5,0.16755863659711198,True
PARTIAL_FT,P1,S1,10,B,1,44,3e-05,0.0001,5,2408346994,35,1400,0.41141239712668287,0.32245478442054754,0.32071428571428573,0.32071428571428573,0.0,0.0|0.25|0.5|0.495|0.25|0.25|0.5,0.043579424685886776,True
PARTIAL_FT,P1,S1,10,B,1,44,3e-05,0.0001,10,2408346994,35,1400,0.41141239712668287,0.32236565461452465,0.32071428571428573,0.32071428571428573,0.0,0.0|0.25|0.5|0.495|0.25|0.25|0.5,0.08488393782118797,True
PARTIAL_FT,P1,S1,10,B,1,44,3e-05,0.0001,20,2408346994,35,1400,0.41141239712668287,0.32217273643992794,0.32071428571428573,0.32071428571428573,0.0,0.0|0.25|0.5|0.495|0.25|0.25|0.5,0.16755863659711198,True
PARTIAL_FT,P1,S1,10,B,1,44,0.0001,0.0,5,1530344898,35,1400,0.41141239712668287,0.32245478442054754,0.32071428571428573,0.32071428571428573,0.0,0.0|0.25|0.5|0.495|0.25|0.25|0.5,0.13329086904387039,True
PARTIAL_FT,P1,S1,10,B,1,44,0.0001,0.0,10,1530344898,35,1400,0.47183292897578616,0.3238872088622569,0.32285714285714284,0.32285714285714284,0.0,0.0|0.25|0.5|0.51|0.25|0.25|0.5,0.2637204077546299,True
PARTIAL_FT,P1,S1,10,B,1,44,0.0001,0.0,20,1530344898,35,1400,0.5056197770483485,0.2881195325205487,0.2935714285714286,0.2935714285714286,0.0,0.0|0.25|0.5|0.555|0.25|0.0|0.5,0.5087963466273882,True
PARTIAL_FT,P1,S1,10,B,1,44,0.0001,0.0001,5,3046323941,35,1400,0.41141239712668287,0.32245478442054754,0.32071428571428573,0.32071428571428573,0.0,0.0|0.25|0.5|0.495|0.25|0.25|0.5,0.13329086904387039,True
PARTIAL_FT,P1,S1,10,B,1,44,0.0001,0.0001,10,3046323941,35,1400,0.47183292897578616,0.3238872088622569,0.32285714285714284,0.32285714285714284,0.0,0.0|0.25|0.5|0.51|0.25|0.25|0.5,0.2637204077546299,True
PARTIAL_FT,P1,S1,10,B,1,44,0.0001,0.0001,20,3046323941,35,1400,0.5056197770483485,0.2881195325205487,0.2935714285714286,0.2935714285714286,0.0,0.0|0.25|0.5|0.555|0.25|0.0|0.5,0.5087963466273882,True
PARTIAL_FT,P1,S1,10,B,1,44,0.0003,0.0,5,519269541,35,1400,0.4672153243581815,0.2778101592968353,0.28714285714285714,0.2871428571428571,0.0,0.0|0.25|0.5|0.51|0.25|0.0|0.5,0.3135424721574508,True
PARTIAL_FT,P1,S1,10,B,1,44,0.0003,0.0,10,519269541,35,1400,0.5284065141207999,0.26618604321573586,0.25857142857142856,0.25857142857142856,0.0,0.0|0.25|0.5|0.31|0.25|0.0|0.5,0.583896695616989,True
PARTIAL_FT,P1,S1,10,B,1,44,0.0003,0.0,20,519269541,35,1400,0.6204493918779633,0.27516587931917097,0.285,0.28500000000000003,0.0,0.0|0.25|0.5|0.495|0.25|0.0|0.5,1.0780599621902176,True
PARTIAL_FT,P1,S1,10,B,1,44,0.0003,0.0001,5,875502972,35,1400,0.4672153243581815,0.2778101592968353,0.28714285714285714,0.2871428571428571,0.0,0.0|0.25|0.5|0.51|0.25|0.0|0.5,0.31354226381703454,True
PARTIAL_FT,P1,S1,10,B,1,44,0.0003,0.0001,10,875502972,35,1400,0.5284065141207999,0.26618604321573586,0.25857142857142856,0.25857142857142856,0.0,0.0|0.25|0.5|0.31|0.25|0.0|0.5,0.5838958411382185,True
PARTIAL_FT,P1,S1,10,B,1,44,0.0003,0.0001,20,875502972,35,1400,0.6204493918779633,0.27516587931917097,0.285,0.28500000000000003,0.0,0.0|0.25|0.5|0.495|0.25|0.0|0.5,1.0780466147210546,True
FULL_FT,P1,S1,10,B,1,44,1e-05,0.0,5,1506769985,35,1400,0.41141239712668287,0.32245478442054754,0.32071428571428573,0.32071428571428573,0.0,0.0|0.25|0.5|0.495|0.25|0.25|0.5,0.01714776903289048,True
FULL_FT,P1,S1,10,B,1,44,1e-05,0.0,10,1506769985,35,1400,0.41141239712668287,0.32217273643992794,0.32071428571428573,0.32071428571428573,0.0,0.0|0.25|0.5|0.495|0.25|0.25|0.5,0.03337747134016847,True
FULL_FT,P1,S1,10,B,1,44,1e-05,0.0,20,1506769985,35,1400,0.41141239712668287,0.32217273643992794,0.32071428571428573,0.32071428571428573,0.0,0.0|0.25|0.5|0.495|0.25|0.25|0.5,0.0666951866029506,True
FULL_FT,P1,S1,10,B,1,44,1e-05,0.0001,5,2337532415,35,1400,0.41141239712668287,0.32245478442054754,0.32071428571428573,0.32071428571428573,0.0,0.0|0.25|0.5|0.495|0.25|0.25|0.5,0.01714776903289048,True
FULL_FT,P1,S1,10,B,1,44,1e-05,0.0001,10,2337532415,35,1400,0.41141239712668287,0.32217273643992794,0.32071428571428573,0.32071428571428573,0.0,0.0|0.25|0.5|0.495|0.25|0.25|0.5,0.03337747134016847,True
FULL_FT,P1,S1,10,B,1,44,1e-05,0.0001,20,2337532415,35,1400,0.41141239712668287,0.32217273643992794,0.32071428571428573,0.32071428571428573,0.0,0.0|0.25|0.5|0.495|0.25|0.25|0.5,0.0666951866029506,True
FULL_FT,P1,S1,10,B,1,44,3e-05,0.0,5,1463406236,35,1400,0.41141239712668287,0.32217273643992794,0.32071428571428573,0.32071428571428573,0.0,0.0|0.25|0.5|0.495|0.25|0.25|0.5,0.04738275462765377,True
FULL_FT,P1,S1,10,B,1,44,3e-05,0.0,10,1463406236,35,1400,0.43522192093620665,0.3238872088622569,0.32285714285714284,0.32285714285714284,0.0,0.0|0.25|0.5|0.51|0.25|0.25|0.5,0.0949458302021353,True
FULL_FT,P1,S1,10,B,1,44,3e-05,0.0,20,1463406236,35,1400,0.4946196660482375,0.3011635996472655,0.28785714285714287,0.28785714285714287,0.0,0.0|0.25|0.5|0.265|0.25|0.25|0.5,0.18807613540629814,True
FULL_FT,P1,S1,10,B,1,44,3e-05,0.0001,5,435976060,35,1400,0.41141239712668287,0.32217273643992794,0.32071428571428573,0.32071428571428573,0.0,0.0|0.25|0.5|0.495|0.25|0.25|0.5,0.04738275462765377,True
FULL_FT,P1,S1,10,B,1,44,3e-05,0.0001,10,435976060,35,1400,0.43522192093620665,0.3238872088622569,0.32285714285714284,0.32285714285714284,0.0,0.0|0.25|0.5|0.51|0.25|0.25|0.5,0.0949458302021353,True
FULL_FT,P1,S1,10,B,1,44,3e-05,0.0001,20,435976060,35,1400,0.4946196660482375,0.3011635996472655,0.28785714285714287,0.28785714285714287,0.0,0.0|0.25|0.5|0.265|0.25|0.25|0.5,0.18807613540629814,True
FULL_FT,P1,S1,10,B,1,44,0.0001,0.0,5,1638637282,35,1400,0.4900020614306328,0.301479309569992,0.28785714285714287,0.28785714285714287,0.0,0.0|0.25|0.5|0.265|0.25|0.25|0.5,0.12181934399549267,True
FULL_FT,P1,S1,10,B,1,44,0.0001,0.0,10,1638637282,35,1400,0.5241187384044527,0.26807749614436205,0.2571428571428571,0.2571428571428572,0.0,0.0|0.25|0.5|0.25|0.25|0.25|0.3,0.23280449239735856,True
FULL_FT,P1,S1,10,B,1,44,0.0001,0.0,20,1638637282,35,1400,0.6167388167388167,0.2828427806362451,0.285,0.28500000000000003,0.0,0.0|0.25|0.5|0.495|0.25|0.0|0.5,0.4433012534615264,True
FULL_FT,P1,S1,10,B,1,44,0.0001,0.0001,5,607055207,35,1400,0.4900020614306328,0.301479309569992,0.28785714285714287,0.28785714285714287,0.0,0.0|0.25|0.5|0.265|0.25|0.25|0.5,0.12181934399549267,True
FULL_FT,P1,S1,10,B,1,44,0.0001,0.0001,10,607055207,35,1400,0.5241187384044527,0.26807749614436205,0.2571428571428571,0.2571428571428572,0.0,0.0|0.25|0.5|0.25|0.25|0.25|0.3,0.23280449239735856,True
