arm,budget,source_seed,support_seed,fold,prediction_sha256,prediction_frozen_before_open,label_access_phase,seal_state_after_open
PARTIAL_FT,7,45,280001,2,dacec3e0e558ac7d7857acfc0ed14da8f6f4cdfc41eba6b014bf12f17a36c526,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,45,280001,2,0ebcc6aceb75e7c2c0b36ebc162a7dc104feb91ae019dacc36099e5a727effbf,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,45,280001,2,81247472801cb2fbe6f83a15975980adb1c309e9595f0893c4bffaa79df8ec51,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,45,280001,2,daeb057e9e0c74e7675dea65350ac4ebfce55169bbd3ce3d99a803db472c7866,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,45,280001,2,9c4fe8b406dfdcb7a29711bd0b6a41241c61dbd40e8f2baf9017732962ba8b28,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,45,280001,2,e9e881cc0da8cf9ad19ed9b67725640255b1d3b9a6179a9ce160784c07bf6877,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,45,280001,2,b821fdc291125da2f80ce07e97cd822c5da34b7800034bd49250e6165e2e29de,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,45,280001,2,f8e0bbd6b3f4c90403c7321e02954a0c5da735af158f5815bb7c8d6dc557d822,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,45,305093,2,d853d48ee6f6113f0cb2b8f001be2da8cde8651652b4fb162492373404d17918,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,45,305093,2,c47217dd5240ce793a1bbcc4c40df6d3d0ae5c318ddb761fc7ff3f7bf26ecda8,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,45,305093,2,1fe51c1906b99178f74bad18ce20c0a968b7a0b82b8be2874fc50a667777e09d,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,45,305093,2,beeb127b7a9f6974be851563832b152541f6dbaaf476eab65a1fd86c185f660b,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,45,305093,2,7b352158b6054f23c2938f9f0896b6b273bc8e75d9fa35b098c66b3dc794e481,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,45,305093,2,e31de0e8cb349febb3d2d3d218d515a51070a7d2c2ae49fa084cc92cc1019bed,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,45,305093,2,8b17ce092543daa89ee0bf6448b5ab0de89958c2499637806c0c7f9afe3441ec,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,45,305093,2,87ec3734b0850f222562c22fac9993da4f24b354c8046986efc64c45077273cc,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,45,330017,2,d35d1109899d276d79c1e767c2f2a01f4452eb8323ed08b80b5320ed3cfa3eea,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,45,330017,2,c79ef0c74b75ad7062c45dde560d5e0cf60c844e6776a370cd3e6dcb4c942f23,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,45,330017,2,7697597ff6b98f805f9a18c83e2fe150d5406541708bdda2dd670a074bbec031,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,45,330017,2,afc2bbf2723fd612035ba0bf8e3ceee9f936dbd23fe38b22539c464c289f082c,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,45,330017,2,84adf705c2c8f4ca7212bd36ba0b2e73da4935acf1bba9030970870b0647e598,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,45,330017,2,5331c0c99cb5f84a15cb781427f631314f0590699cdf87273bc1883789b6d70d,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,45,330017,2,f6e761a7fa6400a8a4fb35b788c90b4418128ae5ce818af81166e7670529ba31,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,45,330017,2,87ec3734b0850f222562c22fac9993da4f24b354c8046986efc64c45077273cc,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,45,355031,2,0474d1632c49fb27d1e9f451d4af90dd7a2386d28bf191781b223436c7773f3d,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,45,355031,2,d899ab8cab08f54cc2d524d5e09c7a3fa1d0c4dfa87a19a91000ef32c82170e2,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,45,355031,2,7bc5c7346221c860b7301aa98732d3f544d4b91107e188022d5091acf3b5fe05,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,45,355031,2,eaded9691cb7772ccd4b0ccacbe81578a78b3298f4383265392fb11fd6c1620d,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,45,355031,2,fcf0eff0f94d55e2f4c357e66f889644e0bd6ce580e9f9a6dbd8e98e7502646f,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,45,355031,2,c73a101d4bfd849e173fa8ea3d847781fb6fc8e629b0aaf6e14043dd7ad25adf,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,45,355031,2,abbb926929b4bdbe310ff2a5a88c2f896df991cfeedb1eda489a709f5c7cf911,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,45,355031,2,59b75586292adb55594cbd6dd842acbbeed37ab23b1bb154a6cccd22e150785e,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,45,380041,2,0474d1632c49fb27d1e9f451d4af90dd7a2386d28bf191781b223436c7773f3d,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,45,380041,2,ae798e4f2530b96767875dffe66eef3a351f16b4713fabbd6935ff0a14115d6a,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,45,380041,2,5dc03abe41c773d510df752e694fa1dacb41435c59c774c42ba1cc4e39b6ee68,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,45,380041,2,f9582e4bb20df88ff5f918b726e36e0e3c87e27e0dd705173b66c46f1bbc48b3,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,45,380041,2,3d03cd5fe51884a086e4ed73f0dd1b77b5fc858bc1e5353a64e476dfa8d9a65a,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,45,380041,2,51abb9ebb46a60a68dd00e1f4fed8621410efe167d9f6a3382cbc61d246a2a06,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,45,380041,2,a357f6938a3cf098012a539d5aaa7304947320b057faa21e2cf83d39a6ca2b94,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,45,380041,2,be289c2d9f1a3d3d4faab280284bc359223cd38610c58f4c85b2bb83613e717b,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,45,405019,2,cfaf12843b040acf246dd1150f9f9ebaea27d23f32d6ce169d3161e6229df259,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,45,405019,2,930cd6cdb8c08287910dc9b25285c9e11b10d0bfb6814183b641ba1715a744bd,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,45,405019,2,be93a9cfee272bdb68383c5ac6a8446b4fa83cea12217bbb08ad987c65e35d71,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,45,405019,2,1bb7dcfd39a03f37d4155d1597996a448ef29c51473f9ce8127895175ea7d929,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,45,405019,2,ee693124e5f42a998851019742f7599a50a44733554b2235d19260711cd28b6a,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,45,405019,2,7baea2d48f1ed2f453b913e6395c5476ae77b45f1c2a62ae33d7b50ed4cd7189,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,45,405019,2,ac84f446c438ee3ad4f6ef7a6707dfac4e93074697b37e1f4dc7b07d11911e5b,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,45,405019,2,8ca0821e7e76e8bd001c3a4f6f3f41a1eef357973653a2c4b0e0113c5f429f83,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,45,430007,2,9b20a1b74f19b2d035eb4f1e99c929052d11dd5e264c27cecc7d3df8d11a9781,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,45,430007,2,ec9bbdfdd87684146055f443c8d46f8a42c499050c64302b1772c3f891314d4b,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,45,430007,2,6b2b4bf95add2a33e4d47b0dba11a7b185c4b14a6bbe866d9c9420fa9422e425,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,45,430007,2,fe3be1f8b844c54af8d525695b84ccc7381f3ed751a0b9ee747bca2aa9e0f479,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,45,430007,2,c9a47364cda46684d7ae6216ca084d3d063a9925fa2faa712ae899585dcb0bbd,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,45,430007,2,e18ab1a5119b5d690744b77d196b408921e831a8bda2cb095efdfd539b9f42f8,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,45,430007,2,52d8e4c74b5e7304e93f253b35195bcd400f46467ef8da101c8eccd441094df5,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,45,430007,2,cfe81d62df8ce6ef5e65f8f3bdf6da15cd8eb5b25777f36fb253f95f73624326,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,45,455003,2,5f9670d56f71df6c2111cad9b40f61bb3876e660bb18d8031d8cc19b259ba580,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,45,455003,2,5fbe4690cca1eb82e46db86538a4a59163f6676d8249eaaca6941344ee5e858d,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,45,455003,2,2ff76e6b194cd21510536c40f300e60240673b7407608dd726531305a132d282,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,45,455003,2,e320ea3dcd977e0af2616cbe9c4756cf872bb6e68eac45ccd03ec226abcb559a,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,45,455003,2,4698c33474831adbd121f44f63c507f796ebbdfa7976648229ae54135fca87f7,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,45,455003,2,36fb71cd49c29b2f7c0ee81134cf90fb440ff5c3350b0490c03b745a0584679d,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,45,455003,2,5d57c17ce1e99d6ad2ba744830ceeeac2b2d33e4b527b6755026d262ccd53529,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,45,455003,2,f6d67772aa4924e5dbbb412a89de40c297fa33a01cce8b591806ce6839ada6a3,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,45,480017,2,95d8e8f3cc1ed843d10e0c61c7ca44c291d4d24c3c8a3aaf331b73f44fbacf83,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,45,480017,2,74be7117813f41dc9a7c8b08f251617139e67a644b7f95c8e6f94fe19638b3fa,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,45,480017,2,5a3bb24fc96a056ab5636663c414762f10cbb95db4f044db8905bf34247fafcc,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,45,480017,2,21a6d51e28aef18fe6a9a40ec77c394c2d8f869bd91d861a8f87d346b7f3ec24,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,45,480017,2,0211698be84f661391376675fbecea270cd9253b2817ddb6f28dfe7e7023e9bb,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,45,480017,2,0369702fa249812d9e192c1a5719282821fdaa0ded0cdda744357bb69db470eb,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,45,480017,2,e79660afc455fd7fb201a7e0a4df3dca5f41d8a6d1876b9a3baecc92dbf03aac,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,45,480017,2,e0081a93e9336b7c3f57ed3fda74bd378f0e551d6fae3fd50c3af0661948b3c0,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,45,505027,2,6b1e8e3bc52e20ae9f0e117a9b9ce09cdee8c7b394e53c20107b72edbcf97866,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,45,505027,2,108f36aa3d6848d1edb38621b6974736a125f699f47338d2e1c355ff76d4b54d,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,45,505027,2,cad29f2f0eefcbbb0549dee0e405933306b8372eefba645428281142c675bef8,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,45,505027,2,fa6555e6de1d06109a25c9666b53d765fe537ce5eb61d1ba66c90b4520b18059,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,45,505027,2,ef4271b493a8d483d1bd6f890c880ad3e333df6032e6e27afc8f9f1223e4ea6e,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,45,505027,2,914e91d8827f32eb602538e50ad4d78958e7099c964fc3b280aa0c3583e45725,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,45,505027,2,a5ecfabd5170dc1ba3f5d7abe84e715b8a8327669fdb70d541c4de794b5c513c,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,45,505027,2,6e1227c5979399a4dcb40777ae53a00ab44cf9115912ab0620fe3bb4a0fad8b0,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,45,530017,2,9b20a1b74f19b2d035eb4f1e99c929052d11dd5e264c27cecc7d3df8d11a9781,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,45,530017,2,ec9bbdfdd87684146055f443c8d46f8a42c499050c64302b1772c3f891314d4b,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,45,530017,2,a911d2515a78235a4f3b930da60716dddaac18e7117e7e781a63b0022af62c5f,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,45,530017,2,9338b8827389ba8cd2bc6d7c5b6890315ddc4b94af28c878fe4836b87dcba469,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,45,530017,2,1d227c68243dfee3662239f2f02bb4ed0394ea2f4c9fe682d12c63f76f36b5cc,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,45,530017,2,2f7713239d7a28bc07c5c33faa8b971b1c83b332e63d23861c64efb17d3e33d2,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,45,530017,2,3fd06ed6326e666b77f341c11cba247f5f3121ca6e0e1a07fe2d8a5823448790,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,45,530017,2,4c3979b093bb725a3c6fb10cdef59996dcde95782a1398b9cdabaaa8b88c4d92,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,45,555029,2,3f15f054434a805d402a0e4e98b98f40176ce84870852e8df07211ead0bce4f3,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,45,555029,2,f2ab19023337a75da255f390f87c86ffcaa072838dc68d6caf7c134ac6f88ac4,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,45,555029,2,fbdef212947d4850f230ef69fd58b8709bb9e1412bf8929322774a5d05baa974,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,45,555029,2,84ebb7cae5f4096bb0eb4e3f586c96e136cf0089d7e6fc3bd28eb0af555913a5,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,45,555029,2,46c70c5194fb71308b7ccc1bda043751efad9b7aec11e6e16869f8bfc8a1f684,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,45,555029,2,f0c376d801d9d853420afe5ed82dd956bf40627b66616c2b0a19c89cb88d9008,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,45,555029,2,05acf6419c4247573cb0d310793bc87734c1493f8ad13432f5dbf5f72a64347d,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,45,555029,2,4a687b80aa575a7e0a3b4bcafa10cd0597cacb35221dfe6755b302cf663fed18,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,45,580031,2,b2527a3c8ced85875a1fb74d08cfca0ab99fa7765ed5906b1ab162250da5a77a,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,45,580031,2,870b0bb50d20baee8b4bed2e6bca94a8e209c86fe488824705dc0f6de9e3f647,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,45,580031,2,7e2ad3f9e099e4dc29f8793b26666cbbc437d93103d2fd125e789fb20c7e8f5d,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,45,580031,2,d5645ed85ae8a2e4575686a5650bd48b68b2564703f8c231faa1c2bfff036d29,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,45,580031,2,267665edb4687e8e5eb39f8d80409c15abcad9e9581eae8161a8b18e098bd87d,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,45,580031,2,0b516d0c0acaa88137c6eeab8032796ea0f1aebf2152411d47b3587a0db8649e,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,45,580031,2,aaf005301883c83b90255b8cd8c709355dbc76266b7365574dd01d64736932f7,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,45,580031,2,271d4656715d61c51307ad1ce2efda8bdaf94d0bb7f37f1caa71794b9a831b6b,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,46,104729,0,c2f537906171c9b89f08bcc58e3d1cfca0cd2e0b132b04a4eb288ba3c637e2a6,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,46,104729,0,ec6e11a9d7b51bcb4ddfddb378cd50af74ad0e4015b6078a7d3b2e54d5ad1616,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,46,104729,0,696b223bf454880924d555e532199617d0e5fa60a453a1614ec529754c0e4f89,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,46,104729,0,78c20f3d801d62afa9909496811c6d2d38871c8b917477cf95f47a89de1051ea,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,46,104729,0,36bf486fe76b0a617306b16e6a45ba05f14f7bb3f733b813d2f111eb58a279c1,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,46,104729,0,dba07998689d84b4d917e86f3668ffc4fe62e89f7d9552e16c88ee57b76f1cee,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,46,104729,0,dafb220d5e6d9071b5a21bb7668b224473a382f8b2ffba0ba2f191865aba50d4,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,46,104729,0,7f1809f5383c96b9a01379a2512835c5c787fe68a110ae7bad82f4ee8161683d,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,46,130363,0,5aabbbe5851c120ffff210c106b555ea29b1baabc51bf99c47ed51ad1d5a217e,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,46,130363,0,84c51e3bb44cbeef2dc7fc419812535137a88a95c46dc0e88d7296f3a9b885ae,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,46,130363,0,fa6b0b0424d6710fccb66290468457cbe7adb94fa10569d5d3e1382a11ce4ccc,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,46,130363,0,2851215578cb973ed7495209d5665407e1db3793043b2e1431e93d54916508b6,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,46,130363,0,05b6509f9f712efd8c69aa2581d1a38bc222bdb104d000dc443fbe5a314a6e0a,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,46,130363,0,dae5b91b0f12ff11eef1b677475c1e6bcc5a7c5985001a4d37118588f50dc2f3,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,46,130363,0,f3d8e3cd929f8d9b109360ed7b0f67c7b7dff273affce2371e7870210fb65687,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,46,130363,0,57de4ad0e11c3c4775e1d4068395627f9174fb797e0f4ab45cd6ebbb58ee9755,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,46,155921,0,ffafc48bb994c7cb1f9889d42bf9dbf812d41ed8a9caefa43682d830d460c46c,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,46,155921,0,8256e979761774f5b2274199a5f856584e47267855b912d3f6dbc42e8fea4a24,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,46,155921,0,3b2df0cb76653b6c68b34164bd9c59cdf33655ba608b4b63dfe650b495b01f63,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,46,155921,0,efc6704ffb63f3382cf543a094bd22f5919642c796da487bfcc2542464e5a26e,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,46,155921,0,51ae3c390b30b225c6742dc82b44332d42373d4063c8afd220afd08421ed6401,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,46,155921,0,bc091f246c11042549cf197da47fafb183ec777894ffa54f1063389063a5448a,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,46,155921,0,a1d5b3b4cbf91f656efe628a706a57751295f37a2339e3778f825bfcaed0176d,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,46,155921,0,22bfa2a4e50e5e8ac590238fbc52c259ade6189777bcaa9e89a2911ef482ca13,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,46,181081,0,d66bcb0f466b65b3e7ee5b89b2ae75276c9c46921220c22a976146c4b71d9176,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,46,181081,0,27c28df4d9ddd78e9902ae0ea7e6b908501e42c9704970e19e160687d91194f3,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,46,181081,0,ca9cb8f7e14ea82462d27e9d0721195fe2ddae111f60a6e8521eaa196bb4340f,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,46,181081,0,9bdf9a66560547c96d0f232766e89e199f2fcfd83d06a51a76156901cd471e46,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,46,181081,0,adf67e3c8a2abe18a885b72e937a0d39fe3436feacc8cac904126c24d943fc7b,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,46,181081,0,b73d90726e0630a0d3d9635b2e9f46d01d8b70620833946b43efe1b88b3e2748,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,46,181081,0,2b59d6dcc40b00da6424e9db141036a8eabca48dbca6adf7d72262190c410ec1,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,46,181081,0,0a23a7ab2062da099467b83d7f3369f53f20c4b2884ad900d8e0ef579f6144c4,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,46,205439,0,9452cdc0bbe2e9611322f614ece9a0cee1a021a005c1b6b0d4d29ff5cef7e0ce,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,46,205439,0,07ed8468602b2e73c1616fac6508510b61839a8a317e970be2c123162823f1ca,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,46,205439,0,5ee70cbe50f50765a1efc83abc2819bbb7fdb71809d573d82fdb2ed8cac4ab47,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,46,205439,0,ca8c7fcf8131d6c7bbcc46587005e54522b416e1ff890906e8f9b7834954ad40,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,46,205439,0,26ab5ea090a10b7fae466f4292c0cce69131d9e49da728dbb8e27d20e7571482,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,46,205439,0,3f8ae9c6b91003a88b0abe1d057176029ed6137cb0cced7681b9676318a3007e,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,46,205439,0,4a10ed49992fe41d04cc36c4615bd7a61716808935ff646a39c7398da38ed2ef,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,46,205439,0,52ccf7cb2e034776acc76774c19db5f568d6389e34103c34180c8946fde5dcef,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,46,230003,0,2b743c00c9cf149ae0708fbfc72aa01d5022e8dee7d102ae12d58a0c39e9231d,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,46,230003,0,e0fa5ae1ffdb2e57ded92134b5b9047ab089c288428b3720e57a1294fb6489d7,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,46,230003,0,e66998f85f1df28284a367892506ece533714bb415eefbcb6ce7b018fd251d73,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,46,230003,0,d4e2bbb7870f6877adb3ecc7a059179408b89c4fb3f06e5461a3e7425a5b9d36,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,46,230003,0,06b79c039b5948eb68256af1546f785e00d65a8f8ffeb94b8b313d16423558f1,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,46,230003,0,899e7d5620a4013663b08c735a80c5a3cefa96eeeccc40a6816cc197e54159e0,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,46,230003,0,78eacb9bf533cd0a8f72fab1b151638598bec809dbecf454c8de42e0063de218,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,46,230003,0,9884c89db06b18d36f452f8377e73d93886a6601a953b2097018353721fcd757,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,46,254959,0,3ac821a63457bc2d08f7b364f673580f83d862173e7e7aa5b7d50e0ccf29c693,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,46,254959,0,e60dc2026c78c6ce229ff9df3bc446b295e70efa0e02b0dd9f2ecee376ca85b0,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,46,254959,0,b6e76f9d7b6eb6408906f2d21af82c94fd5554e25cbee57f1f40c0ced1ba70f1,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,46,254959,0,ab48392d588e27b40b4201fb02a441ab802f57a418d6f5a5f1748204b41cd4ba,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,46,254959,0,29f00fe30b692f75e36cfae7d399ca0cf28c9b4072e5e8962ea379a006d84b23,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,46,254959,0,70f91c51fc6f96b124a24ed3423c565ba9bd704750c1668e15f38d38263fd0d1,True,FINAL_SCORING_ONLY,LABELS_OPENED
