arm,method,budget,source_seed,support_seed,fold,finetuning_seed,learning_rate,encoder_weight_decay,epochs,support_rows,class_count_min,class_count_max,support_accuracy,support_macro_f1,support_worst_class_f1,final_cross_entropy,final_proximal_penalty,final_objective,all_objectives_finite,source_encoder_sha256,adapted_encoder_sha256,adapted_model_sha256,encoder_displacement_frobenius,changed_parameter_names,trainable_parameter_names,trainable_parameter_count,optimizer_state_is_unit_local,parent_head_optimizer_completed_finite,parent_head_adapted_sha256,embedding_mean_cosine_to_source,embedding_rms_displacement
FULL_FT,FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,46,455003,1,1584133035,0.0001,0.0001,20,100,14,15,0.6,0.5986940035228984,0.37037037037037035,1.4473786354064941,0.13674522936344147,1.5841238498687744,True,a1eb164733477c947c582ad5e935885b00af0881df3dcf0fd3b0b1aa96845000,10612f35d6ef60f4b3d3ec9fc98c63c05d5e48945f11b15d178b98d404849743,bad31d2c1987b31cd6bb71ef3df780d3aa598df1706b18057c95bbef7d192bdb,0.39532457155650425,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,142855,True,True,0624ff2e70d9896c3f0dbd0fc8307db8d3572b827c7e3c02cdc61ef10bea8b57,0.9721199434513368,0.1103220560442432
PARTIAL_FT,PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,500,46,455003,1,1021517571,0.0003,0.0,10,500,71,72,0.384,0.3928469248628574,0.15827338129496402,1.572267770767212,0.13364511728286743,1.7059128284454346,True,a1eb164733477c947c582ad5e935885b00af0881df3dcf0fd3b0b1aa96845000,8a1da512b16696f6b3cb3be95b4468020367f1edfccf44f7f7dc5766b0eae84f,c6568b9cc1ae6c6551e0a5e0ec9fcae62dbdd628e186405022798ef3631c87e1,0.5043979527354173,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,100871,True,True,f8a4294f2888905350b05ebc7a580d2c93c936ef85a7fa56a08192de108b8c86,0.9672598502949371,0.12017991347094317
FULL_FT,FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,500,46,455003,1,3832317890,0.0001,0.0001,20,500,71,72,0.462,0.4580982316410064,0.34108527131782945,1.4313117265701294,0.13323618471622467,1.5645478963851929,True,a1eb164733477c947c582ad5e935885b00af0881df3dcf0fd3b0b1aa96845000,e91290cf19b2e58dff463844171b03946b08f5ce184185a42269f4902dd851cd,f2a3e82673b9730b0b507623951a2f70589b0b44b4f3c1b865d4c79df4c1a573,0.44099544989878575,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,142855,True,True,f8a4294f2888905350b05ebc7a580d2c93c936ef85a7fa56a08192de108b8c86,0.9674819672665234,0.11931177883774126
PARTIAL_FT,PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,7,46,480017,1,2845777528,0.0003,0.0,10,7,1,1,1.0,1.0,1.0,0.5715404152870178,0.3602074682712555,0.9317479133605957,True,a1eb164733477c947c582ad5e935885b00af0881df3dcf0fd3b0b1aa96845000,a242129d1cf371b6042281e6a2f49429db1a49a311b73eb5a733cb20eb4bb533,c3905df8ef51fd3419b3f464ffa55b51aa064e1ec18c309c1ecbec87f4337f0c,0.6126068558314585,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,100871,True,True,407913342860f70ea75dc569d57891f6e2d87380dac3b8ad3ea2b83aa27011c9,0.9599777340592051,0.13460802534237074
FULL_FT,FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,7,46,480017,1,1658241688,0.0001,0.0001,20,7,1,1,1.0,1.0,1.0,0.43250423669815063,0.35979291796684265,0.7922971248626709,True,a1eb164733477c947c582ad5e935885b00af0881df3dcf0fd3b0b1aa96845000,03b6a75b4578bd767fe67f7e4bd0c7078c98b6af612f83004865c871b17e0d83,088202271ded53d7b133f972ad5435764d2588e2ede84ab36451900fadaef2e7,0.44172400205460416,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,142855,True,True,407913342860f70ea75dc569d57891f6e2d87380dac3b8ad3ea2b83aa27011c9,0.969366690509513,0.11665272258951534
PARTIAL_FT,PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,480017,1,1106449790,0.0003,0.0,10,35,5,5,0.34285714285714286,0.3546897546897547,0.16666666666666666,1.566229224205017,0.14426125586032867,1.7104904651641846,True,a1eb164733477c947c582ad5e935885b00af0881df3dcf0fd3b0b1aa96845000,4a65d579c2ba845c7eb275d49f268b398383a73d0b91883e981f4b83884635a8,5eb07c4767d15d42b3185ac3b1b9105a18d0b9f4d430e0c552cd302764ba2c2e,0.492544941546384,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,100871,True,True,64607f185d3a8ee97654beb29f772d417e96cc16fd4bb728f6bbc11a6e36938e,0.9685516240415898,0.1175034991548612
FULL_FT,FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,480017,1,3671267413,0.0001,0.0001,20,35,5,5,0.4857142857142857,0.49386724386724384,0.18181818181818182,1.4172486066818237,0.14419369399547577,1.561442255973816,True,a1eb164733477c947c582ad5e935885b00af0881df3dcf0fd3b0b1aa96845000,fc62fd6ef24ef843f9a042e02714c2149e84755fdadc6baf9510035c39aafd11,fa5bc7d5d781fb83395002160e7c43a34892427268635d24eccc06a894f2abb5,0.4294612208153856,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,142855,True,True,64607f185d3a8ee97654beb29f772d417e96cc16fd4bb728f6bbc11a6e36938e,0.9704716316965116,0.11360143828662352
PARTIAL_FT,PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,46,480017,1,3659864060,0.0003,0.0,10,100,14,15,0.32,0.3244832729329977,0.2,1.5720515251159668,0.1311320960521698,1.703183650970459,True,a1eb164733477c947c582ad5e935885b00af0881df3dcf0fd3b0b1aa96845000,d66e755c1bf12e00b2ea0e5bb3eb157fd4bb770fcac5f68c86de3dc578b961ea,6a44393cfc9eedb14c4c8a413031b9795ba5aa273afbfa72ceff10f125bf0419,0.481759411360553,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,100871,True,True,a78114e68513cf27e6d281bc7abe79815c3ccdc76c1db6b668d80cb107545c01,0.9689405146926118,0.11681862773444582
FULL_FT,FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,46,480017,1,3120294726,0.0001,0.0001,20,100,14,15,0.44,0.438464210483915,0.27586206896551724,1.423473834991455,0.13079002499580383,1.5542638301849365,True,a1eb164733477c947c582ad5e935885b00af0881df3dcf0fd3b0b1aa96845000,e862ce55b10c2183abd5fb1c7d096d6595982880b7023e170a4aefd229f0901b,3c4698d3113bfde1973d72902022b7113c785355095c8bb402646b58cb132a71,0.4433660208311582,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,142855,True,True,a78114e68513cf27e6d281bc7abe79815c3ccdc76c1db6b668d80cb107545c01,0.9692294727188034,0.115861815816942
PARTIAL_FT,PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,500,46,480017,1,1574386694,0.0003,0.0,10,500,71,72,0.34,0.3433236267429715,0.16551724137931034,1.5824445486068726,0.1300773322582245,1.7125219106674194,True,a1eb164733477c947c582ad5e935885b00af0881df3dcf0fd3b0b1aa96845000,2e61a33a15afe742bab4776de20cd1be66ea5ea3caf72673ca459b71588a84a0,068939d781103fe4212a45498567cb0d13e6330ffaa54acc21b778c2864025ce,0.49271815280707204,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,100871,True,True,6ca7851d707cbd19fc4be591daaa7b4f83aaad4b8fed16e4ac2a22158e42b77a,0.9683179532453884,0.11817279864438612
FULL_FT,FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,500,46,480017,1,495813229,0.0001,0.0001,20,500,71,72,0.464,0.4612918868736463,0.35443037974683544,1.4403865337371826,0.12977491319179535,1.5701614618301392,True,a1eb164733477c947c582ad5e935885b00af0881df3dcf0fd3b0b1aa96845000,97de77e94c59574bc795250914432a1486c007ae5be1ea5b5a3423ed0ee99ade,249de2c933e97f156fc07bbb8873f18383127c9f344455f5bac1e29802c9c0ad,0.4415437114029676,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,142855,True,True,6ca7851d707cbd19fc4be591daaa7b4f83aaad4b8fed16e4ac2a22158e42b77a,0.9682982488347209,0.11778919764819892
PARTIAL_FT,PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,7,46,505027,1,175214579,0.0003,0.0,10,7,1,1,1.0,1.0,1.0,0.821209728717804,0.47329142689704895,1.2945011854171753,True,a1eb164733477c947c582ad5e935885b00af0881df3dcf0fd3b0b1aa96845000,00ac97c3d5a077aa88726a130f1da1b20c591ea5b9ef4e3a5ddbfe807c5d985d,02bcbe7e99deec97ddc729331e82a5f2feee42c74fdd01afc1f936a168b4651c,0.6434232485492052,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,100871,True,True,f36246fda6459b3ec1778de3c6284b5fbbdec855376f405f014efdb19de808cb,0.9575217270510701,0.13753976694741585
FULL_FT,FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,7,46,505027,1,2039985934,0.0001,0.0001,20,7,1,1,1.0,1.0,1.0,0.6183949708938599,0.47240322828292847,1.0907981395721436,True,a1eb164733477c947c582ad5e935885b00af0881df3dcf0fd3b0b1aa96845000,f8bea324c2c377860b4eef7955a1dc0edba1951001441dc3d73bbe5265dcdaa4,fb87623169777447953ba121f0e952bd99b78c3ce85f13b76707612e66934cd2,0.49413584918420744,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,142855,True,True,f36246fda6459b3ec1778de3c6284b5fbbdec855376f405f014efdb19de808cb,0.9654939744516473,0.12307537780150972
PARTIAL_FT,PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,505027,1,2453620870,0.0003,0.0,10,35,5,5,0.45714285714285713,0.4530612244897959,0.2222222222222222,1.4608246088027954,0.1726570576429367,1.6334816217422485,True,a1eb164733477c947c582ad5e935885b00af0881df3dcf0fd3b0b1aa96845000,f64ce060af42a9fcb18fc269b11138e5d74b64a80c698ad7ead32ba1bdc52717,7e3aa91b18ec82699d69415c256458c5b5dd07c778fcc9b9a7cecd9b6193eb29,0.5468166157836729,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,100871,True,True,62ac283e3a0b86ac790c50cd1f6a439d859b13ab382319f281d4dea111b6ad71,0.9575224054891294,0.13754005318764517
FULL_FT,FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,505027,1,2062885454,0.0001,0.0001,20,35,5,5,0.5714285714285714,0.5709956709956711,0.36363636363636365,1.359017252922058,0.17278063297271729,1.5317978858947754,True,a1eb164733477c947c582ad5e935885b00af0881df3dcf0fd3b0b1aa96845000,5c6db49960001d80ca259755f934f3cf43a3679f31d3c2cb35270422880a340b,bd32363ba84554ea245cc385ce92f503bb4adba5183b9efd4cb9ee414a93dc58,0.37046506953129016,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,142855,True,True,62ac283e3a0b86ac790c50cd1f6a439d859b13ab382319f281d4dea111b6ad71,0.9701919614917724,0.11433116236166256
PARTIAL_FT,PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,46,505027,1,2185478090,0.0003,0.0,10,100,14,15,0.38,0.38141620284477423,0.14285714285714285,1.5827620029449463,0.142642542719841,1.7254045009613037,True,a1eb164733477c947c582ad5e935885b00af0881df3dcf0fd3b0b1aa96845000,b111cb4dd687eeb5900d5e8e17472804f2172686f21e2c98d72d1ec0c6750b4b,8c1221b60cb1d9026db08c4140158c02c3442ecded667b0110494602742c4a0e,0.5003489404735451,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,100871,True,True,5f6edfc2687b81bd0743d19444f0b5aeeb2997a5a55798a9d64457e6afcdd6bc,0.9682826280483195,0.11821725297177618
FULL_FT,FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,46,505027,1,2040116671,0.0001,0.0001,20,100,14,15,0.51,0.49018148673610856,0.19047619047619047,1.4273769855499268,0.14188723266124725,1.5692641735076904,True,a1eb164733477c947c582ad5e935885b00af0881df3dcf0fd3b0b1aa96845000,9d17a35c382a0f1be6aef27693c0008c31caefdb71269b38736d807fc07ae27e,a91e255e9356d97d0f0ef39b9871d4e33ccfcf38dc4fdb3610ab4f4e6495b277,0.45537134567893817,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,142855,True,True,5f6edfc2687b81bd0743d19444f0b5aeeb2997a5a55798a9d64457e6afcdd6bc,0.9665790000760454,0.12090132631477166
PARTIAL_FT,PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,500,46,505027,1,2540160696,0.0003,0.0,10,500,71,72,0.382,0.39213412992168484,0.15492957746478872,1.569238543510437,0.13384456932544708,1.7030831575393677,True,a1eb164733477c947c582ad5e935885b00af0881df3dcf0fd3b0b1aa96845000,81cbc12c7937c9db5f3f9e38890dce1642f03b447f31d65503603016910ccde6,31c1f44eeef5b418d0905baf86037d6410281e4dcda0f858b59a99963c087d2d,0.508207019591967,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,100871,True,True,706492a4d478376fb75a7022766fbe4d8eda342fe67fa36345de901b7ef2fa04,0.9663336843182846,0.12188755417907035
FULL_FT,FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,500,46,505027,1,2431095542,0.0001,0.0001,20,500,71,72,0.464,0.46021244876711515,0.34108527131782945,1.4325776100158691,0.1334664523601532,1.5660440921783447,True,a1eb164733477c947c582ad5e935885b00af0881df3dcf0fd3b0b1aa96845000,4ba03cbb642bdd7aff44cc802f3f8fa83722ed0584cac5f219310b3b24f34676,ecaf826e36167941f2c9be0c217bbbcaf770f78d8b7e93de00b1dd8342499e8f,0.4360426651149185,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,142855,True,True,706492a4d478376fb75a7022766fbe4d8eda342fe67fa36345de901b7ef2fa04,0.9680829143905312,0.1181971417095136
PARTIAL_FT,PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,7,46,530017,1,3160160993,0.0003,0.0,10,7,1,1,1.0,1.0,1.0,0.7556538581848145,0.412698894739151,1.168352723121643,True,a1eb164733477c947c582ad5e935885b00af0881df3dcf0fd3b0b1aa96845000,5f1e796ba18f7924c2312360392a12671f2a7e7015699ffa8a71623a06059cc3,664df995316d53e6b7505ad75a645a5b5cea9b101a8efdb5ad6d07d942565de3,0.5683379821626577,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,100871,True,True,8998270da54f53767028917e77bd5635b97bd6edb0d6640b7ae7829ad38f8158,0.9589391636109297,0.13513304852116004
FULL_FT,FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,7,46,530017,1,822034630,0.0001,0.0001,20,7,1,1,1.0,1.0,1.0,0.624848484992981,0.4124046564102173,1.0372531414031982,True,a1eb164733477c947c582ad5e935885b00af0881df3dcf0fd3b0b1aa96845000,939f3469221bcac742e7c435a00c94bd8dd516a3519160b0c418fa7399140b12,b5ef12528391364f489a38319349bc58224a381541a5f9057eda1fea373cb634,0.38681896953823985,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,142855,True,True,8998270da54f53767028917e77bd5635b97bd6edb0d6640b7ae7829ad38f8158,0.971315021574909,0.11235858067417065
PARTIAL_FT,PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,530017,1,2749831906,0.0003,0.0,10,35,5,5,0.4,0.39886224886224886,0.2,1.440199851989746,0.14892010390758514,1.5891199111938477,True,a1eb164733477c947c582ad5e935885b00af0881df3dcf0fd3b0b1aa96845000,e5d5d3819a835a897c8c0193075858bf6f29930c48d5e1245134f13ad39932d3,a63e1bf4efc952108bef31d4eebd6bac23b0267e9b597670b6bb06704d86d10c,0.5921479574931696,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,100871,True,True,f2873d8adce5f8725b41fe840b93c3ce1d246c8a8fda13d61a8210ebe56e368c,0.9569443679342162,0.13784314552231447
FULL_FT,FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,530017,1,2141958108,0.0001,0.0001,20,35,5,5,0.5428571428571428,0.5183388040530897,0.2857142857142857,1.3428199291229248,0.14889925718307495,1.4917192459106445,True,a1eb164733477c947c582ad5e935885b00af0881df3dcf0fd3b0b1aa96845000,2f6c4c4e39feb9c30549e79a2c4caed32dab02ee5a50d94ca77e81ac999affb4,8544a10ce782567b443cc025a4af95d5f1c1bd461c12bb8de253faadbdbac834,0.3872556242557984,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,142855,True,True,f2873d8adce5f8725b41fe840b93c3ce1d246c8a8fda13d61a8210ebe56e368c,0.9722279963773185,0.10995460668226822
PARTIAL_FT,PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,46,530017,1,3681990118,0.0003,0.0,10,100,14,15,0.37,0.36787773037773036,0.25,1.5526009798049927,0.1401561200618744,1.6927571296691895,True,a1eb164733477c947c582ad5e935885b00af0881df3dcf0fd3b0b1aa96845000,d3d7ef71f23cc2bd05e5e2193ae213423dae411064241d7b3fc2be77e8e03c56,1e61e946984778ebc6c74f1e7a1d223177d9d6906538339817e7d484923bb4f9,0.5198054322615857,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,100871,True,True,6fddf7f9ce311260cd291b16e8a87e9dbd12d31b3e2fab712626342501b0625e,0.9638159070295071,0.12634992938157572
FULL_FT,FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,46,530017,1,24461029,0.0001,0.0001,20,100,14,15,0.56,0.5512068716656447,0.3225806451612903,1.4345985651016235,0.13990186154842377,1.5745004415512085,True,a1eb164733477c947c582ad5e935885b00af0881df3dcf0fd3b0b1aa96845000,c3127be784112edc21256974d7b978eebf9519c4f47dd2952e24ad50755ffc6a,cd68d6ee5fb6d351459d695ebd4fed910073157b811563186e683ff1d1c76d64,0.39886156262296274,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,142855,True,True,6fddf7f9ce311260cd291b16e8a87e9dbd12d31b3e2fab712626342501b0625e,0.9689399360215124,0.11652829773460681
PARTIAL_FT,PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,500,46,530017,1,1795361074,0.0003,0.0,10,500,71,72,0.38,0.38792259634610876,0.1702127659574468,1.5716086626052856,0.1322440505027771,1.703852653503418,True,a1eb164733477c947c582ad5e935885b00af0881df3dcf0fd3b0b1aa96845000,fbab5fcbf976565dd80f60dfd450bc04a139d8b2424f1467f5f5b7041c0454a3,0d637efcafd62bfab2f2e35f0b9a37af9ce5122116dd5b342a64cabfa132df53,0.5006208305627181,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,100871,True,True,e2347c3587771dace1a5cc00ee3a65a2f8ad144db9f59e296141b2a303cc34d7,0.9675097318976585,0.11968773598980714
FULL_FT,FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,500,46,530017,1,3621670735,0.0001,0.0001,20,500,71,72,0.46,0.45457148256066066,0.2967741935483871,1.4310886859893799,0.1317513883113861,1.5628401041030884,True,a1eb164733477c947c582ad5e935885b00af0881df3dcf0fd3b0b1aa96845000,d59a36be205ef5989b93b5fe97d3c6d7749419ac3de4e35f24b0f02695b73702,3263d8cd2afa7b6c8bcf49de17a6df59754e9fd5ca51238e02e5f0f7bdcb40f9,0.44040558835900223,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,142855,True,True,e2347c3587771dace1a5cc00ee3a65a2f8ad144db9f59e296141b2a303cc34d7,0.9678622144852647,0.11860171325954542
PARTIAL_FT,PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,7,46,555029,1,535237564,0.0003,0.0,10,7,1,1,1.0,1.0,1.0,0.520124614238739,0.29674822092056274,0.8168728351593018,True,a1eb164733477c947c582ad5e935885b00af0881df3dcf0fd3b0b1aa96845000,f20f05d41466cfa7112f7b94fe373c80e1515f7cc2383ac228db8ba64e170b9a,2eeed35dfa928bac8de0a9779688044ab6fb9684deb218750eda5154216954dd,0.5633786349222354,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,100871,True,True,2bbc955fc53f1b119d52fc3a52594c12c1a2ba0d596038b33d2623ded6ca351d,0.9589366619727732,0.13505921998828413
FULL_FT,FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,7,46,555029,1,3285945105,0.0001,0.0001,20,7,1,1,1.0,1.0,1.0,0.4176689088344574,0.2977518141269684,0.7154207229614258,True,a1eb164733477c947c582ad5e935885b00af0881df3dcf0fd3b0b1aa96845000,6458d379d8cfa2bd199022618de78316bbf0bce4c78972f9a8ac074d0a6349a0,be91b90e4d1f6851d3c2b3603950e1566b4d316f2e53f1545cd05820b5b774c7,0.37235656874317663,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,142855,True,True,2bbc955fc53f1b119d52fc3a52594c12c1a2ba0d596038b33d2623ded6ca351d,0.972841303474903,0.10931789651152732
