run_id,method,budget,strategy,source_seed,support_seed,outer_fold,support_accuracy,support_macro_f1,initial_support_cross_entropy,final_support_cross_entropy,proximal_penalty,optimization_iterations,optimizer_function_evaluations,loss_trajectory,support_fit_threshold,support_fit_threshold_reached,optimizer_completed_finite,interpretation_valid,query_block_macro_f1_descriptive,adapted_head_sha256,anchor_head_sha256
run_276e7334206a4876a0cc,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,RANDOM_BLOCK,46,181081,1,0.42857142857142855,0.4319727891156463,2.2872112241227502,1.5002915616412327,0.19472057935835427,49,55,"[2.287211224123,2.229574125021,1.953082965123,1.909839451381,1.897519150958,1.843324491207,1.770502198952,1.735241968977,1.705864375604,1.700405103344,1.699831935929,1.698956633723,1.69766678996,1.695963285322,1.703861499311,1.695704361066,1.695155805162,1.695072650977,1.695067479989,1.695061048177,1.695041106421,1.695023989884,1.69502718213,1.695016204564,1.695013268969,1.695012839732,1.6950127739,1.69501225551,1.695013284231,1.695012234477,1.695012161692,1.695012150948,1.695012148903,1.695012147541,1.695012146847,1.695012144036,1.69501214207,1.695012144555,1.695012141811,1.695012141129,1.695012141062,1.695012141044,1.695012141033,1.695012141025,1.69501214102,1.695012141015,1.695012141012,1.69501214101,1.695012141008,1.695012141006,1.695012141004,1.695012141003,1.695012141002,1.695012141001,1.695012141]",Accuracy>=0.95 and Macro-F1>=0.95,False,True,False,0.054761904761904755,4d3e6a0d54318104e98ad2b6c6fd74d714458200375d9b93ec6c56d16a36d37d,ae0292c905df3774a07a50d319567de5799ca29e7c69035aebd8ec115bd2a021
run_570e1b28ac1dff25f579,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,181081,1,0.42857142857142855,0.4408163265306122,2.5989281174410857,1.3972967426048373,0.2052362165111928,55,78,"[2.598928117441,2.479297046827,1.874552914622,1.828496199612,1.809780345801,1.787259193184,1.728882345895,1.671574857191,1.712887073527,1.64617341244,1.609589308521,1.606266197705,1.605695244995,1.605451608335,1.604364388508,1.603373805609,1.603416537183,1.602929586884,1.602676425369,1.602638762261,1.602628762703,1.602583829907,1.602549919518,1.602556192047,1.602540575766,1.602534910273,1.602534493006,1.602534309604,1.602533729837,1.602533187118,1.602534768487,1.602533141778,1.602533002452,1.602532986873,1.60253298154,1.60253297415,1.602532971319,1.602532961591,1.602532959878,1.602532959571,1.602532959515,1.602532959451,1.602532959402,1.602532959167,1.602532959215,1.60253295915,1.602532959187,1.602532959145,1.60253295919,1.602532959141,1.602532959163,1.602532959138,1.60253295917,1.602532959135,1.602532959151,1.602532959133,1.602532959158,1.60253295913,1.602532959143,1.602532959128,1.602532959149,1.602532959126,1.602532959137,1.602532959125,1.602532959142,1.602532959123,1.602532959132,1.602532959122,1.602532959136,1.60253295912,1.602532959128,1.602532959119,1.602532959131,1.602532959118,1.602532959125,1.602532959117,1.602532959127,1.602532959116]",Accuracy>=0.95 and Macro-F1>=0.95,False,True,False,0.028571428571428574,c18516c5f918c3ffe9c7d710cebe92eb1b010c2c8620b2fb3575f94350fba485,ae0292c905df3774a07a50d319567de5799ca29e7c69035aebd8ec115bd2a021
run_d0fc0c1a6ec4d5589caa,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,46,181081,1,0.3333333333333333,0.3506802721088435,2.6754244065362025,1.5048872076230129,0.20125615496249458,59,63,"[2.675424406536,2.570470557132,1.969931161861,1.9210633551,1.904470702199,1.883618555213,1.836358377657,1.777345134049,1.740594398561,1.713286205774,1.710421158657,1.709848384185,1.709489355141,1.70841455747,1.707160733229,1.706464686526,1.706188209142,1.706171317079,1.706167620235,1.706155862673,1.70614744266,1.706149508855,1.706145928687,1.706143967413,1.70614382972,1.70614375325,1.706143595452,1.706143436786,1.706143484777,1.706143384623,1.706143370305,1.706143368277,1.706143367539,1.706143364461,1.706143367258,1.706143363483,1.70614336303,1.706143362854,1.706143362796,1.706143362753,1.706143362721,1.706143362695,1.706143362676,1.70614336266,1.706143362648,1.706143362638,1.70614336263,1.706143362623,1.706143362617,1.706143362612,1.706143362608,1.706143362605,1.706143362602,1.706143362599,1.706143362597,1.706143362595,1.706143362593,1.706143362591,1.70614336259,1.706143362589,1.706143362588,1.706143362586,1.706143362586]",Accuracy>=0.95 and Macro-F1>=0.95,False,True,False,0.031746031746031744,a4b2b4ceee8f0e132f6ae6bf272c80d01bc35599ca8a51595068fa3ddfeebc43,ae0292c905df3774a07a50d319567de5799ca29e7c69035aebd8ec115bd2a021
run_7d90f5bc60252bf11963,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,46,181081,1,0.42857142857142855,0.4265306122448979,2.659857232759233,1.5441931296084312,0.23696829406334244,44,50,"[2.659857232759,2.586895777614,2.178729477817,2.06168565644,2.040466498905,2.014649698669,1.941043478768,1.857822689064,1.887632254571,1.833951998722,1.792663784141,1.788214873262,1.787249884385,1.786626483884,1.78444897829,1.782433344863,1.784815235082,1.781910753385,1.781371963509,1.781305141137,1.781291044996,1.781267462949,1.781210841118,1.781172715327,1.781163836587,1.781162410086,1.781162299302,1.781162157534,1.781161779652,1.781162099042,1.781161647427,1.78116149973,1.781161453979,1.781161449989,1.781161441983,1.78116143296,1.781161425715,1.781161424331,1.781161424183,1.781161423999,1.781161423978,1.781161423877,1.781161423754,1.781161423707,1.781161423688,1.78116142368,1.781161423676,1.781161423674,1.781161423673,1.781161423672]",Accuracy>=0.95 and Macro-F1>=0.95,False,True,False,0.05454545454545455,105ed3ba7d5514a5d433109e4898a1b324e5296d040fd8ed741035760d139130,ae0292c905df3774a07a50d319567de5799ca29e7c69035aebd8ec115bd2a021
run_fc38673ad4cd9f62dda8,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,RANDOM_BLOCK,46,181081,1,1.0,1.0,2.550049354567511,0.026793339037134902,0.06286206236093675,100,104,"[2.550049354568,2.470302552186,2.068086521857,1.964729809578,1.948693429077,1.934794392234,1.879077984607,1.79147296493,1.593754099657,1.498784128291,1.305891564544,1.257147620602,1.239998816085,1.231657360532,1.176809420899,1.078608956022,0.900940466406,1.06544615393,0.841767111953,0.622267790405,0.404420036065,0.344727158602,0.32386199401,0.315425719823,0.294140275891,0.26522106215,0.240802351608,0.221558300254,0.195009768621,0.180780886698,0.172874338477,0.161823474657,0.155435860025,0.151612595084,0.145088632456,0.14270457085,0.13990721659,0.132995319793,0.127417849951,0.123777579006,0.118287791276,0.116713935027,0.11566127372,0.114760565699,0.113897806894,0.112527866852,0.110185668825,0.108443351298,0.105443013035,0.104258171921,0.10373843253,0.103496451974,0.102635929087,0.10210006928,0.100649515983,0.101570645202,0.099745049269,0.097970028682,0.096830928495,0.096445930057,0.096269479768,0.096124821282,0.095788347195,0.095516278445,0.094816507937,0.093995824755,0.093617198869,0.093370384984,0.09325201504,0.09304442005,0.092835480029,0.092713379702,0.092372614257,0.092208953405,0.091937741563,0.091855111904,0.091751415951,0.091675599755,0.091566020418,0.091367422165,0.091338366191,0.091061828197,0.090952557192,0.090799196568,0.090658938453,0.090566473176,0.090421730141,0.090367744188,0.090326572589,0.090300718774,0.09022620624,0.09012985791,0.090077544715,0.090016286124,0.089989661156,0.089961607409,0.089912716627,0.089851915627,0.089787321146,0.089742954279,0.08972167182,0.089712373767,0.089695058574,0.089655401398]",Accuracy>=0.95 and Macro-F1>=0.95,True,True,True,0.11111111111111109,d29793e3bfb00ef1bbbe3e869bba9ddd712089611222cd6c722d61be2d9cd3ef,ae0292c905df3774a07a50d319567de5799ca29e7c69035aebd8ec115bd2a021
run_693a0f84203c7b7422a9,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,JOINT_FACTOR_COVERAGE,46,181081,1,1.0,1.0,2.671601321353699,0.027166730746989536,0.06729096154333469,100,110,"[2.671601321354,2.578588047778,2.131487846201,2.00928119896,1.987872544543,1.977497622559,1.937924571759,1.889671550781,1.68074006103,1.475098236962,1.465850860876,1.386922466159,1.273945610359,1.241429226505,1.226605184221,1.202979131524,1.154405605337,1.055797507273,0.891973229437,0.673195196468,0.570698750955,0.355803645552,0.298445788995,0.268748915732,0.26267214901,0.253829312277,0.240031035846,0.217931214851,0.198103212939,0.183157803697,0.165457438518,0.156012870908,0.159731256327,0.152278830872,0.149897044942,0.147317368777,0.145430175253,0.143995986588,0.141138551413,0.1360256991,0.130051834003,0.1330200528,0.126983165276,0.122912528372,0.119220841244,0.117222028338,0.115647316128,0.114637039545,0.113928918751,0.112962330663,0.111486108321,0.109023232949,0.109440835856,0.108148366667,0.106414155329,0.10588274946,0.105394077367,0.104986855353,0.104037779386,0.103549267907,0.101989902552,0.101074914827,0.100265675215,0.099952881066,0.099543104574,0.099256525879,0.098987142731,0.098763047063,0.098501234061,0.098292081545,0.098060907088,0.09788309824,0.097733641985,0.097561387619,0.097362830894,0.097191722663,0.097021441002,0.096847622107,0.096473399056,0.09655938732,0.096332688365,0.09602081133,0.095887779847,0.095795111633,0.095700459841,0.09559084338,0.095478299256,0.095381563174,0.095238788526,0.095100957473,0.095121308647,0.09506222484,0.095021569165,0.094999467961,0.094969503346,0.094914585536,0.094826304837,0.094911566516,0.094777821094,0.094703802488,0.094655382014,0.09463582206,0.094615317944,0.094588612813,0.094554901082,0.094512947591,0.094633145913,0.09449839823,0.094471843165,0.09445769229]",Accuracy>=0.95 and Macro-F1>=0.95,True,True,True,0.11904761904761904,cf065a9dcdfab306ebd6e2e276c86c34cd4857745c50c4811a5a91c25aec5bf3,ae0292c905df3774a07a50d319567de5799ca29e7c69035aebd8ec115bd2a021
run_399a23cc16217090602a,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,RANDOM_BLOCK,46,205439,1,1.0,1.0,1.9079864036632295,0.7836503287186627,0.30026617830876834,53,56,"[1.907986403663,1.840166910012,1.512601210707,1.480198690153,1.419363306546,1.260923256811,1.13635260595,1.143985106413,1.105096026485,1.094939508846,1.092160711024,1.091423102149,1.0884579688,1.085342965929,1.103323847687,1.085096429969,1.084143392513,1.084028594403,1.084017805601,1.084002055305,1.08396186101,1.083926096449,1.083918353298,1.083917074976,1.083916807404,1.083916786811,1.083916668199,1.083916586301,1.083916535286,1.083916512551,1.083916510751,1.083916509899,1.083916508699,1.08391650767,1.083916507216,1.083916507135,1.083916507097,1.083916507082,1.083916507072,1.083916507065,1.083916507059,1.083916507055,1.083916507051,1.083916507048,1.083916507045,1.083916507042,1.08391650704,1.083916507038,1.083916507036,1.083916507035,1.083916507033,1.083916507032,1.083916507031,1.083916507029,1.083916507028,1.083916507027]",Accuracy>=0.95 and Macro-F1>=0.95,True,True,True,0.047619047619047616,f05f02609f9e49f03736a1ae333686e85fb403938dbac687515a1bf47dcf3148,ae0292c905df3774a07a50d319567de5799ca29e7c69035aebd8ec115bd2a021
run_0500111dc04a13fc44b8,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,RANDOM_BLOCK,46,205439,1,0.3333333333333333,0.3431972789115646,2.546307510273229,1.6262689312881333,0.2125028899057402,48,54,"[2.546307510273,2.481572515765,2.152916355393,2.077965926999,2.062528105263,2.03194793536,1.964420801512,1.890396751442,2.409491158957,1.88253050864,1.850310503515,1.845767454882,1.845010853949,1.844175721453,1.842221917793,1.840328665406,1.839552771644,1.838949153829,1.838906750239,1.838893993162,1.838857514103,1.838812857243,1.838776083671,1.838773008268,1.838772792371,1.838772665546,1.838772361848,1.838772136574,1.838771878736,1.83877184014,1.838771833634,1.838771831839,1.838771827562,1.838771823385,1.838771822791,1.838771821418,1.838771821377,1.838771821367,1.838771821359,1.838771821294,1.838771821286,1.838771821281,1.838771821248,1.838771821241,1.838771821237,1.838771821234,1.838771821216,1.838771821212,1.83877182121,1.838771821208,1.838771821199,1.838771821197,1.838771821195,1.838771821194]",Accuracy>=0.95 and Macro-F1>=0.95,False,True,False,0.05612244897959184,0c6a88bf5cc21a417f195f2835a7eec0ec6d2484ac43861b61e1b5c89808e43c,ae0292c905df3774a07a50d319567de5799ca29e7c69035aebd8ec115bd2a021
run_b281aa92622344a46d52,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,205439,1,0.38095238095238093,0.37278911564625844,2.7110866408963252,1.50023677926272,0.23175977607224707,44,53,"[2.711086640896,2.616890349401,2.147422207272,2.012330904025,1.983670336762,1.964933686017,1.890873624306,1.828011189316,1.956391224304,1.796375237787,1.740524582314,1.738031111293,1.737368671742,1.736671015975,1.734869061915,1.733058234325,1.739994203053,1.732875910088,1.732217923174,1.732136628255,1.732122529117,1.732100388504,1.732047435743,1.732006355192,1.732027524442,1.73200069211,1.731998532831,1.731998252179,1.731997886722,1.731997290795,1.731996879483,1.731996657724,1.731996613537,1.731996605778,1.731996573883,1.731996610875,1.73199656755,1.731996559269,1.731996556991,1.731996556966,1.731996556757,1.731996556639,1.731996556545,1.731996555874,1.731996555582,1.731996555653,1.731996555389,1.731996555353,1.73199655535,1.731996555348,1.731996555339,1.731996555336,1.731996555335]",Accuracy>=0.95 and Macro-F1>=0.95,False,True,False,0.09285714285714286,abbe03a73a419dd1c3095c1912a2f2bce4056a12159403a877c8ddb6ba237a10,ae0292c905df3774a07a50d319567de5799ca29e7c69035aebd8ec115bd2a021
run_37efbbea05cc63df6be2,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,46,205439,1,0.47619047619047616,0.4662131519274376,2.3375374878006854,1.4214058314139184,0.20894539225733147,52,60,"[2.337537487801,2.266473630125,1.930204349432,1.867083927015,1.851661666264,1.824550534406,1.756920859834,1.680826701351,2.160005501429,1.674187796833,1.6393925336,1.634848407673,1.63437995872,1.633955761196,1.632562439387,1.631222395223,1.634351218971,1.630896020087,1.630522596962,1.630468606924,1.63045493448,1.630417518781,1.6303903257,1.630361288343,1.630355606319,1.63035465987,1.630354142705,1.630352455104,1.630353830793,1.63035204199,1.630351439599,1.63035128351,1.6303512742,1.63035126899,1.630351261052,1.630351247031,1.630351231574,1.630351228362,1.630351224048,1.630351224027,1.630351223908,1.630351223803,1.63035122377,1.630351223752,1.630351223738,1.630351223727,1.630351223719,1.630351223717,1.630351223724,1.630351223702,1.630351223696,1.630351223691,1.630351223687,1.630351223686,1.630351223689,1.630351223679,1.630351223676,1.630351223674,1.630351223672,1.630351223671]",Accuracy>=0.95 and Macro-F1>=0.95,False,True,False,0.03571428571428571,05831101d04a4c7b44a476e3940111f16399c3046111a9dd2bfb50d6850b500d,ae0292c905df3774a07a50d319567de5799ca29e7c69035aebd8ec115bd2a021
run_c074536a48a594649c26,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,46,205439,1,0.38095238095238093,0.36734693877551017,2.6136914691519744,1.4360716863440426,0.2498069656079841,41,48,"[2.613691469152,2.508387217934,2.01211089522,1.978137276997,1.956054231703,1.900139067508,1.803854471836,1.73033358635,1.737331054879,1.703079509931,1.693143027151,1.69171919357,1.691302434821,1.688811498279,1.687063291045,1.688934469056,1.686563794774,1.686083327545,1.686035244933,1.686022922321,1.685985602389,1.685930442846,1.68596553786,1.685910374669,1.685885068091,1.685880605733,1.685880307073,1.685880098436,1.685879478529,1.685879314167,1.685878784496,1.685878687906,1.685878673236,1.685878670678,1.685878664506,1.685878658098,1.685878658313,1.685878655109,1.685878652636,1.685878652391,1.685878652352,1.685878652326,1.68587865214,1.685878652928,1.68587865206,1.685878651954,1.685878651952,1.685878651952]",Accuracy>=0.95 and Macro-F1>=0.95,False,True,False,0.0,18bdcc8b9168b5d7a2e3e4c90050289f6af94ba118ee06ce7ba75f4ccaa35f4b,ae0292c905df3774a07a50d319567de5799ca29e7c69035aebd8ec115bd2a021
run_0ffdbcd31ecc47f29f72,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,RANDOM_BLOCK,46,205439,1,1.0,1.0,2.6062541566514694,0.026096727505079496,0.06408668911405674,100,103,"[2.606254156651,2.516128842048,2.09532029143,1.976075051784,1.953912329235,1.942472077274,1.893206016153,1.837365164257,1.567866526498,1.361224377534,1.233512007166,1.193344823018,1.175587147741,1.154264672874,1.110146611104,1.032664113837,0.912388641624,0.725895537769,0.478922688122,0.388453608702,0.360718081681,0.336366072063,0.312796623284,0.280395434557,0.236638186287,0.203883143486,0.190703056225,0.181223452527,0.173809159075,0.168868690483,0.16466294018,0.161039105714,0.157037192039,0.153475002068,0.14952628538,0.144516100808,0.138562712563,0.135687712217,0.132913404252,0.130250261353,0.128443644583,0.126628538161,0.123436121238,0.121003435071,0.118670456944,0.116623433212,0.114348028969,0.111335008863,0.109326738705,0.105916086164,0.10511954606,0.104400558833,0.103563859449,0.101922196333,0.100656796192,0.099916126689,0.099618980047,0.099297509572,0.098666485817,0.097816252242,0.096707157902,0.096348386954,0.095985105656,0.095767897504,0.095359116908,0.09514823712,0.09486395254,0.094686739447,0.094563742494,0.094164033302,0.093675864442,0.092994698067,0.092486648943,0.092315249573,0.092080379755,0.09205157686,0.091995290669,0.091922497669,0.09181509167,0.091629294299,0.091434130289,0.091220751176,0.091102592177,0.091006119034,0.090966385586,0.090915111327,0.09083587366,0.090786163154,0.090714959161,0.090599878835,0.090570919401,0.09055433573,0.090535557829,0.090472132284,0.090399350464,0.090328150558,0.09028348841,0.090258584136,0.090248161982,0.090215058985,0.090226956119,0.090202338499,0.090183416619]",Accuracy>=0.95 and Macro-F1>=0.95,True,True,True,0.09523809523809523,a184836474e7bcaadb0db24c1dc1d7f12d0d45a5018e3197298258001b1c95b2,ae0292c905df3774a07a50d319567de5799ca29e7c69035aebd8ec115bd2a021
run_1d7959a59986c6008014,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,JOINT_FACTOR_COVERAGE,46,205439,1,1.0,1.0,2.6062541566514694,0.026096727505079496,0.06408668911405674,100,103,"[2.606254156651,2.516128842048,2.09532029143,1.976075051784,1.953912329235,1.942472077274,1.893206016153,1.837365164257,1.567866526498,1.361224377534,1.233512007166,1.193344823018,1.175587147741,1.154264672874,1.110146611104,1.032664113837,0.912388641624,0.725895537769,0.478922688122,0.388453608702,0.360718081681,0.336366072063,0.312796623284,0.280395434557,0.236638186287,0.203883143486,0.190703056225,0.181223452527,0.173809159075,0.168868690483,0.16466294018,0.161039105714,0.157037192039,0.153475002068,0.14952628538,0.144516100808,0.138562712563,0.135687712217,0.132913404252,0.130250261353,0.128443644583,0.126628538161,0.123436121238,0.121003435071,0.118670456944,0.116623433212,0.114348028969,0.111335008863,0.109326738705,0.105916086164,0.10511954606,0.104400558833,0.103563859449,0.101922196333,0.100656796192,0.099916126689,0.099618980047,0.099297509572,0.098666485817,0.097816252242,0.096707157902,0.096348386954,0.095985105656,0.095767897504,0.095359116908,0.09514823712,0.09486395254,0.094686739447,0.094563742494,0.094164033302,0.093675864442,0.092994698067,0.092486648943,0.092315249573,0.092080379755,0.09205157686,0.091995290669,0.091922497669,0.09181509167,0.091629294299,0.091434130289,0.091220751176,0.091102592177,0.091006119034,0.090966385586,0.090915111327,0.09083587366,0.090786163154,0.090714959161,0.090599878835,0.090570919401,0.09055433573,0.090535557829,0.090472132284,0.090399350464,0.090328150558,0.09028348841,0.090258584136,0.090248161982,0.090215058985,0.090226956119,0.090202338499,0.090183416619]",Accuracy>=0.95 and Macro-F1>=0.95,True,True,True,0.09523809523809523,a184836474e7bcaadb0db24c1dc1d7f12d0d45a5018e3197298258001b1c95b2,ae0292c905df3774a07a50d319567de5799ca29e7c69035aebd8ec115bd2a021
run_0a285fc717be4c1a3431,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,RANDOM_BLOCK,46,104729,2,1.0,1.0,2.4902481784634416,1.0435720228613847,0.4150393625109137,37,41,"[2.490248178463,2.427587741456,2.11331485557,2.030089812348,1.989692127939,1.760451280764,1.592932613173,1.726973517952,1.527729382741,1.472335933923,1.470449868987,1.469294815745,1.465946800662,1.46181786418,1.465389732817,1.460584976706,1.458925427801,1.458721194864,1.458705133343,1.458697477235,1.458651828635,1.458622509864,1.458656120011,1.458618580224,1.458613126649,1.45861269232,1.458612512628,1.458612078626,1.458611894261,1.458611462114,1.458611399912,1.458611389495,1.458611389365,1.45861138891,1.458611388435,1.458611387211,1.458611386029,1.458611385385,1.458611385375,1.458611385373,1.458611385372]",Accuracy>=0.95 and Macro-F1>=0.95,True,True,True,0.11700680272108843,bcfc9a372ce9bdce09be85b29327ca01e95ca90a321835414c1698f2d9e6e466,ae0292c905df3774a07a50d319567de5799ca29e7c69035aebd8ec115bd2a021
run_c75660b9c0dc13e3467c,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,RANDOM_BLOCK,46,104729,2,0.2857142857142857,0.3054421768707483,3.3429698268876584,1.7331150124292385,0.3301886460408168,49,58,"[3.342969826888,3.24014233665,2.690909767003,2.499002472932,2.454598941801,2.424579978821,2.30170269453,2.196624314821,2.341946775896,2.154619063104,2.083978446089,2.07730712011,2.075649285384,2.074364451942,2.071449109458,2.067221931207,2.066643805576,2.063766328151,2.063634131944,2.063594004543,2.063548276105,2.063452897179,2.063350380061,2.063308274638,2.06330570043,2.063305484447,2.063305137145,2.063304394696,2.063304124706,2.063303748303,2.063303704389,2.063303697811,2.063303692743,2.063303677541,2.063303665084,2.063303674439,2.063303661418,2.06330365928,2.063303659036,2.063303658993,2.063303658956,2.063303658732,2.063303658524,2.063303658491,2.063303658486,2.063303658484,2.063303658488,2.063303658481,2.063303658479,2.06330365848,2.063303658477,2.063303658475,2.063303658478,2.063303658474,2.063303658472,2.063303658473,2.063303658471,2.06330365847]",Accuracy>=0.95 and Macro-F1>=0.95,False,True,False,0.19274376417233555,cb5065e07a5ba505b069cd70e2dfcea1bf63df31234e0331fc0de1e71207e7b9,ae0292c905df3774a07a50d319567de5799ca29e7c69035aebd8ec115bd2a021
run_be101a740d743190ee6b,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,104729,2,0.42857142857142855,0.4404761904761905,3.2157205593883567,1.619888706172558,0.3274678024047425,46,51,"[3.215720559388,3.108997845876,2.554640105679,2.375619570835,2.3326435821,2.302422680642,2.191500043317,2.092769728252,2.125245255202,2.033701096498,1.963989940215,1.958135537232,1.956897741451,1.95583996882,1.952584881458,1.949478404794,1.94817919004,1.947567214698,1.94749535806,1.947465046382,1.94739296912,1.947363974886,1.947359853198,1.947359179852,1.947358576851,1.947357363556,1.947359921647,1.947357168036,1.947356681472,1.947356581262,1.947356569904,1.94735656174,1.9473565367,1.94735654602,1.947356527054,1.947356513399,1.9473565105,1.947356510182,1.94735650985,1.947356509191,1.947356511144,1.947356508997,1.947356508831,1.947356508727,1.947356508682,1.947356508615,1.947356508593,1.947356508584,1.94735650858,1.947356508578,1.947356508577]",Accuracy>=0.95 and Macro-F1>=0.95,False,True,False,0.08843537414965986,f7787ec5561b83f957d651229fc9f0fd07a21ff259e5e164d52d5e241b158771,ae0292c905df3774a07a50d319567de5799ca29e7c69035aebd8ec115bd2a021
run_0b400dfbf7354602a4c3,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,46,104729,2,0.2857142857142857,0.2833333333333333,2.9957117419761636,1.6499143260653104,0.27594764036541136,53,66,"[2.995711741976,2.905183089935,2.423402417075,2.263906348381,2.230053822527,2.207780180991,2.101861640882,2.016175833956,2.393455162133,1.995502971107,1.943690324192,1.940419967086,1.938040969641,1.935211497225,1.929669500237,1.940490089297,1.928932359531,1.926599893731,1.926222360413,1.926181672177,1.926141422211,1.92603114852,1.925913036682,1.925926699272,1.925892123715,1.925867970097,1.925866394175,1.925865779653,1.925864375811,1.925863254322,1.925862370766,1.925862136842,1.925862099698,1.925862076748,1.925862043729,1.925861977599,1.9258622061,1.925861973728,1.925861969625,1.925861968871,1.925861968165,1.92586196733,1.925861966721,1.925861966519,1.9258619665,1.925861966538,1.925861966483,1.925861966471,1.925861966481,1.925861966463,1.925861966456,1.92586196647,1.92586196645,1.925861966445,1.925861966449,1.925861966442,1.925861966439,1.925861966445,1.925861966437,1.925861966435,1.925861966436,1.925861966434,1.925861966433,1.925861966435,1.925861966432,1.925861966431]",Accuracy>=0.95 and Macro-F1>=0.95,False,True,False,0.2006802721088435,2e09ddffc68d075d7ab731adf884be98b85e17db77b7a782121077e36bb780e6,ae0292c905df3774a07a50d319567de5799ca29e7c69035aebd8ec115bd2a021
run_68e2647c16b764948958,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,46,104729,2,0.42857142857142855,0.42766439909297055,2.5498463101663265,1.5003824326176485,0.22054306852971542,46,65,"[2.549846310166,2.479535713235,2.091144876104,1.973709773049,1.954306719555,1.934869036792,1.866207923772,1.792962551979,1.959587441153,1.778451593567,1.738459360584,1.729705018347,1.728548082575,1.72780988764,1.724418988138,1.725314218234,1.722840210249,1.721507271544,1.721117408167,1.721088609567,1.72101672499,1.720957401225,1.720929612186,1.720926480193,1.720926215521,1.72092586491,1.72092561547,1.720925550037,1.7209255307,1.720925524668,1.720925516308,1.720925507319,1.72092550272,1.720925504448,1.720925502228,1.720925501874,1.720925501751,1.720925501666,1.72092550121,1.720925502458,1.720925501195,1.720925501344,1.720925501184,1.720925501882,1.720925501176,1.72092550126,1.720925501169,1.720925501579,1.720925501164,1.720925501214,1.72092550116,1.720925501411,1.720925501157,1.720925501188,1.720925501155,1.720925501317,1.720925501153,1.720925501173,1.720925501151,1.720925501261,1.72092550115,1.720925501164,1.720925501148,1.720925501227,1.720925501147]",Accuracy>=0.95 and Macro-F1>=0.95,False,True,False,0.14285714285714285,bde5f20a233fa9ef6498e9bcecb6ede45be7a00d292ab825dc2d5ff7607f2a45,ae0292c905df3774a07a50d319567de5799ca29e7c69035aebd8ec115bd2a021
run_bcd0237961da1ca28362,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,RANDOM_BLOCK,46,104729,2,1.0,1.0,3.1223282071668996,0.024336920115095532,0.06131448837064753,100,107,"[3.122328207167,3.03119832093,2.536906877324,2.387435238309,2.357602699281,2.332020518871,2.189362284214,2.017171099897,1.772780048551,1.852811372852,1.693011359888,1.48572148718,1.412865769655,1.401217536997,1.382573088574,1.342225992007,1.240705068817,1.04569009627,0.733542807725,0.533775959367,0.439479673052,0.384811627762,0.327291136672,0.291281474791,0.266402677171,0.247817999886,0.209799899902,0.183186445475,0.16900416312,0.156423431226,0.14902810796,0.144089963168,0.141185305102,0.136758288041,0.1342764519,0.13183766889,0.130257769491,0.128314777694,0.124756397947,0.123179927613,0.120851584089,0.11836128352,0.115261285914,0.112674002781,0.111517570732,0.110740524089,0.109995183214,0.108717945523,0.106274197969,0.103328269669,0.101017325323,0.100038114222,0.099360681539,0.098919643298,0.09820071061,0.097154342811,0.095957373651,0.09920819366,0.095588580121,0.094922960935,0.094606821888,0.094318477133,0.093906579828,0.093032651157,0.097255447934,0.092682762396,0.091829862002,0.091349300486,0.091066530499,0.090777605931,0.090415343561,0.089925346667,0.089490703134,0.08920909465,0.089010884372,0.088829659198,0.088588540499,0.088342058156,0.088179696165,0.088042075436,0.087765688935,0.087393773801,0.08727528598,0.087063205524,0.087006888134,0.086881996544,0.086723423069,0.086786861172,0.086631624917,0.086461895123,0.086399066705,0.086318125473,0.086251157263,0.086185462756,0.086083139484,0.086037277519,0.085993191229,0.086062001408,0.085977088882,0.085961357002,0.085912320965,0.085869428569,0.085788174515,0.085737372735,0.085686885326,0.085669151762,0.085651408486]",Accuracy>=0.95 and Macro-F1>=0.95,True,True,True,0.18253968253968253,fe779cd42efea6163894343bef937b38071736e1131f016c5cc86aad4b05ccd2,ae0292c905df3774a07a50d319567de5799ca29e7c69035aebd8ec115bd2a021
