method,budget,strategy,source_seed,support_seed,class_index,predicted_query_blocks,predicted_query_rows
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,104729,4,9,454
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,104729,5,11,540
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,104729,6,10,472
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,130363,0,14,675
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,130363,1,9,483
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,130363,2,9,450
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,130363,3,10,474
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,130363,4,6,312
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,130363,5,8,400
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,130363,6,7,356
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,155921,0,17,842
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,155921,1,10,517
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,155921,2,9,443
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,155921,3,6,302
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,155921,4,5,263
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,155921,5,4,224
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,155921,6,12,559
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,181081,0,11,573
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,181081,1,13,667
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,181081,2,8,400
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,181081,3,5,248
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,181081,4,7,342
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,181081,5,8,379
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,181081,6,11,541
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,205439,0,9,454
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,205439,1,9,454
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,205439,2,5,264
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,205439,3,9,438
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,205439,4,7,354
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,205439,5,15,743
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,205439,6,9,443
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,104729,0,11,549
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,104729,1,9,461
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,104729,2,14,700
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,104729,3,3,154
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,104729,4,6,266
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,104729,5,9,495
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,104729,6,11,525
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,130363,0,13,638
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,130363,1,9,468
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,130363,2,13,631
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,130363,3,6,306
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,130363,4,3,152
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,130363,5,9,460
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,130363,6,10,495
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,155921,0,18,891
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,155921,1,7,374
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,155921,2,9,438
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,155921,3,7,356
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,155921,4,3,147
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,155921,5,7,360
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,155921,6,12,584
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,181081,0,20,992
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,181081,1,9,472
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,181081,2,11,540
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,181081,3,4,207
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,181081,4,3,147
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,181081,5,7,355
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,181081,6,9,437
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,205439,0,11,562
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,205439,1,11,559
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,205439,2,11,520
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,205439,3,6,292
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,205439,4,2,97
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,205439,5,12,648
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,205439,6,10,472
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,104729,0,14,668
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,104729,1,8,405
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,104729,2,10,504
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,104729,3,9,453
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,104729,4,5,256
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,104729,5,9,459
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,104729,6,8,405
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,130363,0,13,629
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,130363,1,4,204
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,130363,2,12,597
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,130363,3,9,433
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,130363,4,4,225
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,130363,5,12,604
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,130363,6,9,458
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,155921,0,13,597
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,155921,1,3,154
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,155921,2,13,671
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,155921,3,8,414
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,155921,4,4,218
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,155921,5,12,626
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,155921,6,10,470
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,181081,0,12,598
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,181081,1,6,293
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,181081,2,11,579
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,181081,3,8,397
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,181081,4,3,144
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,181081,5,11,593
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,181081,6,12,546
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,205439,0,12,549
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,205439,1,4,244
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,205439,2,11,562
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,205439,3,10,499
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,205439,4,5,259
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,205439,5,12,613
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,205439,6,9,424
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,104729,0,13,635
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,104729,1,6,335
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,104729,2,8,417
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,104729,3,11,549
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,104729,4,3,160
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,104729,5,12,591
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,104729,6,10,463
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,130363,0,10,485
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,130363,1,9,466
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,130363,2,9,449
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,130363,3,9,481
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,130363,4,6,286
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,130363,5,9,448
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,130363,6,11,535
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,155921,0,10,462
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,155921,1,9,498
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,155921,2,11,524
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,155921,3,9,477
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,155921,4,6,303
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,155921,5,10,499
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,155921,6,8,387
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,181081,0,11,510
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,181081,1,9,465
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,181081,2,6,301
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,181081,3,9,481
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,181081,4,5,261
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,181081,5,10,498
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,181081,6,13,634
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,205439,0,14,677
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,205439,1,7,382
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,205439,2,8,402
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,205439,3,11,552
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,205439,4,2,120
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,205439,5,12,605
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,205439,6,9,412
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,43,104729,0,9,456
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,43,104729,1,9,477
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,43,104729,2,10,514
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,43,104729,3,11,528
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,43,104729,4,4,212
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,43,104729,5,8,397
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,43,104729,6,12,566
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,43,130363,0,12,577
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,43,130363,1,6,337
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,43,130363,2,11,553
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,43,130363,3,9,454
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,43,130363,4,4,208
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,43,130363,5,9,443
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,43,130363,6,12,578
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,43,155921,0,14,645
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,43,155921,1,8,440
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,43,155921,2,14,731
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,43,155921,3,8,404
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,43,155921,4,6,302
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,43,155921,5,6,295
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,43,155921,6,7,333
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,43,181081,0,13,618
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,43,181081,1,8,432
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,43,181081,2,10,504
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,43,181081,3,8,425
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,43,181081,4,5,243
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,43,181081,5,8,400
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,43,181081,6,11,528
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,43,205439,0,12,585
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,43,205439,1,9,478
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,43,205439,2,10,513
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,43,205439,3,10,499
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,43,205439,4,4,212
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,43,205439,5,8,396
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,43,205439,6,10,467
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,104729,0,10,498
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,104729,1,10,513
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,104729,2,6,308
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,104729,3,11,520
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,104729,4,6,320
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,104729,5,8,413
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,104729,6,12,578
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,130363,0,10,503
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,130363,1,8,417
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,130363,2,8,405
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,130363,3,11,541
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,130363,4,8,386
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,130363,5,8,392
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,130363,6,10,506
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,155921,0,12,608
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,155921,1,11,550
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,155921,2,6,318
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,155921,3,9,445
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,155921,4,7,340
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,155921,5,10,486
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,155921,6,8,403
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,181081,0,10,500
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,181081,1,10,497
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,181081,2,6,314
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,181081,3,11,541
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,181081,4,7,348
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,181081,5,8,392
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,181081,6,11,558
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,205439,0,9,457
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,205439,1,10,524
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,205439,2,7,341
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,205439,3,11,522
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,205439,4,7,358
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,205439,5,8,416
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,205439,6,11,532
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,104729,0,12,616
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,104729,1,10,502
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,104729,2,12,581
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,104729,3,8,418
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,104729,4,3,148
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,104729,5,6,344
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,104729,6,12,541
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,130363,0,9,429
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,130363,1,8,420
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,130363,2,8,414
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,130363,3,13,644
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,130363,4,6,311
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,130363,5,7,373
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,130363,6,12,559
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,155921,0,6,288
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,155921,1,11,563
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,155921,2,11,534
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,155921,3,12,593
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,155921,4,5,248
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,155921,5,9,483
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,155921,6,9,441
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,181081,0,11,526
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,181081,1,8,418
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,181081,2,9,462
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,181081,3,13,636
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,181081,4,3,165
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,181081,5,7,366
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,181081,6,12,577
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,205439,0,12,612
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,205439,1,10,509
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,205439,2,13,621
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,205439,3,9,439
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,205439,4,3,148
