run_id,method,budget,strategy,source_seed,support_seed,outer_fold,labelled_support_rows,query_rows,query_condition_blocks,block_accuracy,block_macro_f1,row_accuracy,row_macro_f1,mean_within_block_agreement,minimum_within_block_agreement,support_coverage_score,unique_er_levels,unique_surfaces,unique_factor_cells,interpretation_valid,prediction_sha256
run_c7e2dc44810b8ad8a465,TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,130363,2,21,1050,21,0.23809523809523808,0.20510204081632652,0.2342857142857143,0.20236160042676274,0.9685714285714285,0.8,0.6666666666666666,3,2,3,True,aa2fe5078dca4f8333f3dda060407876247c96460782327dbb7e121de907ea6a
run_e161c5142b1dc4076892,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,130363,2,21,1050,21,0.14285714285714285,0.13877551020408163,0.14857142857142858,0.14615322801070052,0.9780952380952382,0.8,0.6666666666666666,3,2,3,False,9301d2095c4473d5923c4d6d8838ff9a92bd65fd504c11b5a1632a8f6a8c94e3
run_ac6fafa7c0a2f883738a,TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,45,130363,2,21,1050,21,0.2857142857142857,0.20037105751391465,0.27714285714285714,0.1956150712776967,0.9742857142857143,0.8,0.6666666666666666,2,3,3,True,561ece966593cbb34def812e8733cb2dd47d9d0dd2f5a89c259eb48e7b1823b5
run_33daa6a6ee7cb0aad7f2,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,45,130363,2,21,1050,21,0.19047619047619047,0.16419294990723562,0.1761904761904762,0.1563041065576675,0.959047619047619,0.64,0.6666666666666666,2,3,3,False,149116d5213a6467874b9d40814ffa7c74ec77632289ba7b6b2008db89854f82
run_0dcfcc46013194e381c0,TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,45,130363,2,21,1050,21,0.19047619047619047,0.15306122448979592,0.18476190476190477,0.15235931873688124,0.9657142857142857,0.8,0.8333333333333333,3,3,3,True,94c3fd16ec55721286d68836dcc1f0165aeff1ab45839ba9583c25a045d81618
run_51b30986a22b9c8b5ecc,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,130363,2,21,1050,21,0.14285714285714285,0.14557823129251699,0.1457142857142857,0.14994667063770334,0.9657142857142857,0.7,0.8333333333333333,3,3,3,False,a1a068774d9f608c1b68023a3764510fd5bd89e51226ddd5d105878acf685665
run_0705a9a739d11c3f49c5,TARGET_ONLY_COSINE_PROTOTYPE,5,RANDOM_BLOCK,45,130363,2,35,1050,21,0.19047619047619047,0.16938775510204082,0.19047619047619047,0.17276158871572786,0.9638095238095239,0.78,0.8,3,3,5,True,1c9acfb0e3163cf743b98c13ce05cece2368750d5e63d5cb6681b79b8b0f8840
run_d0589e2ef629c8699970,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,RANDOM_BLOCK,45,130363,2,35,1050,21,0.09523809523809523,0.08888888888888889,0.10095238095238095,0.09383736061611617,0.9647619047619048,0.74,0.8,3,3,5,True,3348f4d7a5ecc717adfd0bbd98b70b3e6a0e9b2526875fe2151733ba3bd24623
run_a1348a7dad3954cf3c40,TARGET_ONLY_COSINE_PROTOTYPE,5,JOINT_FACTOR_COVERAGE,45,130363,2,35,1050,21,0.19047619047619047,0.16938775510204082,0.19047619047619047,0.17276158871572786,0.9638095238095239,0.78,0.8,3,3,5,True,1c9acfb0e3163cf743b98c13ce05cece2368750d5e63d5cb6681b79b8b0f8840
run_6ecbc0f0542a7d9df68e,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,JOINT_FACTOR_COVERAGE,45,130363,2,35,1050,21,0.09523809523809523,0.08888888888888889,0.10095238095238095,0.09383736061611617,0.9647619047619048,0.74,0.8,3,3,5,True,3348f4d7a5ecc717adfd0bbd98b70b3e6a0e9b2526875fe2151733ba3bd24623
run_a082af60d321dba104bf,TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,155921,2,7,1050,21,0.14285714285714285,0.12925170068027209,0.14,0.12583663720613694,0.9676190476190476,0.8,0.16666666666666666,1,1,1,True,876e3f1cf49ad9d7e25038c09cc9570f25be57b1c29d7a8c8e7076d3b90869e3
run_36ec6f114ed2344dbfca,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,RANDOM_BLOCK,45,155921,2,7,1050,21,0.19047619047619047,0.14557823129251699,0.18,0.1340492393207366,0.9609523809523809,0.7,0.16666666666666666,1,1,1,True,a3ff3e72b624f7603c2954e7d66e31f1d64bb47323aa624fa90b078ab1c16fc3
run_a86e277df532cd7e14ca,TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,155921,2,21,1050,21,0.047619047619047616,0.031746031746031744,0.047619047619047616,0.032044817927170864,0.9638095238095239,0.7,0.6666666666666666,3,2,3,True,ec6075fffb20efc1294b52878ea134bcba2cdde98296677a4cc8f2c90b46db87
run_105db8de362ceeea4a26,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,RANDOM_BLOCK,45,155921,2,21,1050,21,0.19047619047619047,0.18639455782312922,0.1676190476190476,0.16739252727529833,0.96,0.64,0.6666666666666666,3,2,3,False,944f0de13c3a879f6f39816525e847fe789a15f3536258a0fd13072c4dbbd60b
run_9fa803f4b280902ec292,TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,155921,2,21,1050,21,0.2857142857142857,0.2396825396825397,0.2780952380952381,0.23318458064042494,0.9714285714285715,0.8,0.6666666666666666,3,2,3,True,7928fc4d8ba53bf6cc521299c877f8ca977cf9234a0804302588f8a936704ee1
run_0763c91389d2426137a4,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,155921,2,21,1050,21,0.14285714285714285,0.13877551020408163,0.15142857142857144,0.1492315163307596,0.9780952380952382,0.8,0.6666666666666666,3,2,3,False,9b2db2404b6713432160b0389466a257cdb4237230d00615d6b819d90fd69824
run_c09e8d33dd30846f2f77,TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,45,155921,2,21,1050,21,0.09523809523809523,0.05194805194805195,0.09714285714285714,0.05357142857142857,0.9704761904761904,0.8,0.6666666666666666,2,3,3,True,ea1bad31a663f8e680183838e8ddc4531200b08c84c4989f40c8fa6ddaea94d3
run_92eba832df63a39df6b9,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,45,155921,2,21,1050,21,0.14285714285714285,0.12653061224489795,0.14666666666666667,0.1319394320470298,0.9761904761904762,0.8,0.6666666666666666,2,3,3,False,ec834b194ba4b3baa387a2dd8e02c1ac478639f3583b6487e05eb5b367ded28b
run_489b2f7d4dd4d90e091e,TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,45,155921,2,21,1050,21,0.19047619047619047,0.15306122448979592,0.18476190476190477,0.15235931873688124,0.9657142857142857,0.8,0.8333333333333333,3,3,3,True,94c3fd16ec55721286d68836dcc1f0165aeff1ab45839ba9583c25a045d81618
run_2d1861183bb19e25ed0a,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,155921,2,21,1050,21,0.14285714285714285,0.14557823129251699,0.1457142857142857,0.14994667063770334,0.9657142857142857,0.7,0.8333333333333333,3,3,3,False,a1a068774d9f608c1b68023a3764510fd5bd89e51226ddd5d105878acf685665
run_88b42c4bf5b2dbd0cce1,TARGET_ONLY_COSINE_PROTOTYPE,5,RANDOM_BLOCK,45,155921,2,35,1050,21,0.19047619047619047,0.1285714285714286,0.1819047619047619,0.1258765905147484,0.9685714285714285,0.8,0.75,3,3,5,True,b37120d27a87268f8fa3550e1a25f9d103825227918f3966762db7b6c7b28093
run_75fcc45ad452d3fe89db,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,RANDOM_BLOCK,45,155921,2,35,1050,21,0.14285714285714285,0.10714285714285714,0.1419047619047619,0.10568674020450672,0.9847619047619047,0.92,0.75,3,3,5,True,bf61ecfd81470d6db9a8e352cf5f34e537ecab6ac850c0bc7cdc6a2a29a3bd31
run_723cd59e6512f59657f6,TARGET_ONLY_COSINE_PROTOTYPE,5,JOINT_FACTOR_COVERAGE,45,155921,2,35,1050,21,0.19047619047619047,0.16938775510204082,0.18095238095238095,0.163329381415849,0.9676190476190476,0.82,0.8,3,3,5,True,fb23a9dc2db481378efa39f29df842b438d24b7afe869e376df5ccef7bf7f86c
run_ab7d315cb206ae391449,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,JOINT_FACTOR_COVERAGE,45,155921,2,35,1050,21,0.09523809523809523,0.09285714285714286,0.10095238095238095,0.09714688007852236,0.9276190476190477,0.56,0.8,3,3,5,True,9d9d634c10c44213e301f1ea67781a88a252706ae3c48d461d26d75eed953675
run_4e2cc855929acd17a47f,TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,181081,2,7,1050,21,0.047619047619047616,0.017857142857142856,0.05047619047619047,0.018811002661934337,0.9819047619047618,0.86,0.16666666666666666,1,1,1,True,dad27bd6da238be0a16768aaacabb80cd9b32adcac923c16d5599b566d3e6fd9
run_66d5d34d2f2e6729461a,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,RANDOM_BLOCK,45,181081,2,7,1050,21,0.09523809523809523,0.04081632653061224,0.08190476190476191,0.03702393684373555,0.959047619047619,0.64,0.16666666666666666,1,1,1,True,d102b939c4dc31c52f5abd4968d2cee78417d49eabab7f37e37844f20a79d238
run_e734b0c88e2ca90e8936,TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,181081,2,21,1050,21,0.23809523809523808,0.22959183673469388,0.23523809523809525,0.2219214734073459,0.9676190476190476,0.8,0.75,3,2,3,True,7efcf0b08d3a7318e2b49a9610e40b2e250c8846e0e04b559174fafe3f9f99b2
run_5d3be8ac76af92268231,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,RANDOM_BLOCK,45,181081,2,21,1050,21,0.19047619047619047,0.14002267573696145,0.19714285714285715,0.15257225297533264,0.9761904761904762,0.8,0.75,3,2,3,False,4f1e3a03d0b4a4840d45ee0866b046eaaaf765c5bd1b5752d0f535c6786a0016
run_b62e06f908976df82849,TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,181081,2,21,1050,21,0.19047619047619047,0.14002267573696145,0.17523809523809525,0.1295280016768612,0.962857142857143,0.8,0.6666666666666666,3,2,3,True,9f38d53354fc9e99afe4902415015b0dbd6a9afdc6480af3c8d8acc1605b911b
run_c658cb0ebe0df486a448,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,181081,2,21,1050,21,0.23809523809523808,0.2214285714285714,0.23809523809523808,0.2227694696177592,0.9580952380952381,0.7,0.6666666666666666,3,2,3,False,68b03f8ac83b6fe9ced33a02d63ec20786ab3b3a86470e795bf9ad0d2b7c6a5d
run_af3aa362e9658b2867bd,TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,45,181081,2,21,1050,21,0.14285714285714285,0.12925170068027209,0.13428571428571429,0.12191013932343546,0.962857142857143,0.8,0.75,2,3,3,True,a944598ac94959dab244381c7609a89d632cad176dcc9f9a06e2abbc4b9bc32c
run_9088873300ba60ef94fa,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,45,181081,2,21,1050,21,0.14285714285714285,0.15,0.1657142857142857,0.17169335339532354,0.9428571428571428,0.58,0.75,2,3,3,False,18486d0a29a67cb455351c6f416175e43a49117d9891b8d5743201b248ae972f
run_e21ef8d2cca65d9f54c7,TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,45,181081,2,21,1050,21,0.19047619047619047,0.15306122448979592,0.18476190476190477,0.15235931873688124,0.9657142857142857,0.8,0.8333333333333333,3,3,3,True,94c3fd16ec55721286d68836dcc1f0165aeff1ab45839ba9583c25a045d81618
run_c4c79926a811c7a2b62e,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,181081,2,21,1050,21,0.19047619047619047,0.19591836734693877,0.19333333333333333,0.20005015778143304,0.9657142857142857,0.7,0.8333333333333333,3,3,3,False,e6c0759b7fa85251188080e6c2bc0867c38923c449120042f75ecf7bd2cf9927
run_71031bb4fe969ab9ec4b,TARGET_ONLY_COSINE_PROTOTYPE,5,RANDOM_BLOCK,45,181081,2,35,1050,21,0.09523809523809523,0.07619047619047618,0.09619047619047619,0.077654655227496,0.9552380952380953,0.64,0.775,3,3,5,True,722d3eaa40f00144785edcd65aa89f8e0b4056c9f607ed14ab62d0190d175a13
run_232b5397a4229064873d,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,RANDOM_BLOCK,45,181081,2,35,1050,21,0.19047619047619047,0.19999999999999998,0.19047619047619047,0.19772952703541802,0.9685714285714287,0.86,0.775,3,3,5,True,845c11f624a3e3f36569f7796df8850f9375c0bd78c4bf29ce56d6ee21b9af4b
run_155285c262c051e30ec1,TARGET_ONLY_COSINE_PROTOTYPE,5,JOINT_FACTOR_COVERAGE,45,181081,2,35,1050,21,0.19047619047619047,0.16938775510204082,0.1895238095238095,0.17060707956910975,0.9695238095238095,0.86,0.8,3,3,5,True,81d270d3eeb527258848897e51023872e6ff82cb4f718caef95932106bafecc1
run_fe23833c53d74b6d79b0,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,JOINT_FACTOR_COVERAGE,45,181081,2,35,1050,21,0.14285714285714285,0.14285714285714285,0.13333333333333333,0.13130041276481677,0.9180952380952382,0.6,0.8,3,3,5,True,3dc85985753885dae68e70a96cc832c3cbe3a853036672c201faa2efb8ebc343
run_5caad1a23ad3ded3952d,TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,205439,2,7,1050,21,0.047619047619047616,0.017857142857142856,0.05047619047619047,0.01890494025325486,0.9799999999999999,0.88,0.16666666666666666,1,1,1,True,d306e2fc8fb592d0ee34be9bd092ca1ffe9310e84135524aa1307fadcd63ba7a
run_2b106c03f2ecdcd71b91,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,RANDOM_BLOCK,45,205439,2,7,1050,21,0.09523809523809523,0.04081632653061224,0.08476190476190476,0.03811927145576525,0.9619047619047618,0.7,0.16666666666666666,1,1,1,True,3da026a302a4de1f4d03fb791b371864fb874b6ff726d25c908de29383ed8cf1
run_e765e736433e201ee5f1,TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,205439,2,21,1050,21,0.14285714285714285,0.09157509157509157,0.12571428571428572,0.07741898726164509,0.9609523809523809,0.64,0.5,2,2,3,True,f863a353a0b69465038aa03869cd6cb19d16ff681585ca3e436881505dbcf4a5
run_5361dee134c087a31360,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,RANDOM_BLOCK,45,205439,2,21,1050,21,0.14285714285714285,0.1598639455782313,0.14666666666666667,0.16108023257035753,0.9742857142857143,0.8,0.5,2,2,3,False,59fe609e3e4a5f1c796c18dda1f8789fd7e4d314ef77fa4e28dfee60601d68b4
run_cb605e1f6b58685dd973,TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,205439,2,21,1050,21,0.09523809523809523,0.1285714285714286,0.09619047619047619,0.12903828197945846,0.9780952380952382,0.8,0.6666666666666666,3,2,3,True,b369f102127808befbb1fb4ebdbcc637564c3df8977e5486dbe57f5f7bf2ef70
run_f2e99cd3882f163c435e,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,205439,2,21,1050,21,0.19047619047619047,0.21020408163265308,0.18,0.20162852136929846,0.9580952380952381,0.64,0.6666666666666666,3,2,3,False,a1995bcb2b813e6834de92174abec043d9928d33202409fed638e74f68438061
run_63874ef6842321d360f0,TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,45,205439,2,21,1050,21,0.09523809523809523,0.05194805194805195,0.09619047619047619,0.05394120951132747,0.9666666666666667,0.7,0.6666666666666666,2,3,3,True,8ac99925281aaafdd0be896153c642426c5c2094f2478869bfa3d61fa6ec04bd
run_598f8fc81a3d5b240529,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,45,205439,2,21,1050,21,0.23809523809523808,0.19999999999999998,0.22476190476190477,0.19887349272918134,0.9504761904761905,0.52,0.6666666666666666,2,3,3,False,daa6aca27be9720fdd0f9074816871c24432c665c47bb7182002d8bd91fad3e8
run_8c88ef798b124d0f0d30,TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,45,205439,2,21,1050,21,0.23809523809523808,0.17588126159554732,0.23714285714285716,0.17856016627596255,0.9676190476190478,0.76,0.8333333333333333,3,3,3,True,3941f9752449690fa7b8764d3798760fa2bbf5f78d2c1db450e8c7fbda11e824
run_86cdf646fadccba5ee40,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,205439,2,21,1050,21,0.14285714285714285,0.13877551020408163,0.14285714285714285,0.13693948076093027,0.9714285714285715,0.8,0.8333333333333333,3,3,3,False,089820261d0dea2cc3f73042aa5690e4a77f97246cba23479157433b485055ff
run_b6daddcf552f939cf0fa,TARGET_ONLY_COSINE_PROTOTYPE,5,RANDOM_BLOCK,45,205439,2,35,1050,21,0.14285714285714285,0.07142857142857142,0.13047619047619047,0.06833003471658934,0.96,0.76,0.775,3,3,5,True,48dee69a90768029f16b4725544a820e13a2fa2f6d47d250154909def1018d1e
run_1c718e1e02cfb76aa306,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,RANDOM_BLOCK,45,205439,2,35,1050,21,0.19047619047619047,0.1649659863945578,0.17523809523809525,0.15172950197335974,0.9476190476190477,0.7,0.775,3,3,5,True,c5f1dcf9a7c2cec95717e166bc2ce874397ce7ade4dc4d64390e9029fd47e8e0
run_7c93aba0801931c3df9a,TARGET_ONLY_COSINE_PROTOTYPE,5,JOINT_FACTOR_COVERAGE,45,205439,2,35,1050,21,0.19047619047619047,0.16938775510204082,0.1838095238095238,0.164472523303313,0.9676190476190476,0.86,0.8,3,3,5,True,e9b81ddc14f849abe8b204791d9ee4c20f3ce71773abc326e5e6a4dff94746d1
run_4bffd86ab2def08f82c0,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,JOINT_FACTOR_COVERAGE,45,205439,2,35,1050,21,0.14285714285714285,0.13650793650793652,0.14476190476190476,0.13608464198188994,0.9714285714285715,0.74,0.8,3,3,5,True,6f760eed0ea823825a118bab9208a2f79ea340bc966777a1229c2f5928dca8c3
run_6b2d4d67c82ba35ff909,FS0_FROZEN_SOURCE_HEAD,0,FS0_FROZEN_SOURCE_HEAD,46,104729,0,0,1050,21,0.19047619047619047,0.1391941391941392,0.1895238095238095,0.13786403672653896,0.9933333333333335,0.92,,,,,True,5475631072721f1d71c7ee4cd433e0fdca0fbcaf67b56d7f6201651d885e431e
run_f94b7a7678de561f223f,FS0_FROZEN_SOURCE_HEAD,0,FS0_FROZEN_SOURCE_HEAD,46,130363,0,0,1050,21,0.19047619047619047,0.1391941391941392,0.1895238095238095,0.13786403672653896,0.9933333333333335,0.92,,,,,True,5475631072721f1d71c7ee4cd433e0fdca0fbcaf67b56d7f6201651d885e431e
run_8931b8bbd7b849b1df9c,FS0_FROZEN_SOURCE_HEAD,0,FS0_FROZEN_SOURCE_HEAD,46,155921,0,0,1050,21,0.19047619047619047,0.1391941391941392,0.1895238095238095,0.13786403672653896,0.9933333333333335,0.92,,,,,True,5475631072721f1d71c7ee4cd433e0fdca0fbcaf67b56d7f6201651d885e431e
run_e959ddea4e41a9c7b922,FS0_FROZEN_SOURCE_HEAD,0,FS0_FROZEN_SOURCE_HEAD,46,181081,0,0,1050,21,0.19047619047619047,0.1391941391941392,0.1895238095238095,0.13786403672653896,0.9933333333333335,0.92,,,,,True,5475631072721f1d71c7ee4cd433e0fdca0fbcaf67b56d7f6201651d885e431e
run_8f2908907eaf65d327e0,FS0_FROZEN_SOURCE_HEAD,0,FS0_FROZEN_SOURCE_HEAD,46,205439,0,0,1050,21,0.19047619047619047,0.1391941391941392,0.1895238095238095,0.13786403672653896,0.9933333333333335,0.92,,,,,True,5475631072721f1d71c7ee4cd433e0fdca0fbcaf67b56d7f6201651d885e431e
run_e739dc766fba8dc62d4d,TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,104729,0,7,1050,21,0.14285714285714285,0.10113378684807255,0.14285714285714285,0.09938050330229102,0.9733333333333334,0.7,0.16666666666666666,1,1,1,True,ecb64f70e35fb5774130ae0d8a799c8235406d7a6fe8691975af8bca171fbdcc
run_930f4909b10e71f28f26,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,RANDOM_BLOCK,46,104729,0,7,1050,21,0.23809523809523808,0.23129251700680273,0.23333333333333334,0.22685624064889948,0.9685714285714285,0.52,0.16666666666666666,1,1,1,True,b17ac875cae9584ec21a1fbaa44eff22b5abc7c2ff345362f6b2adfd8e4b9b8c
run_a4480a27f48b977ce733,TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,46,104729,0,21,1050,21,0.19047619047619047,0.17835497835497835,0.19238095238095237,0.1844257601295594,0.9704761904761904,0.76,0.6666666666666666,3,2,3,True,0a209c2766deb910805fd71a0f90c15ae906a6ce8e74f3303dd33bc846ac92fc
run_389d97b1f698f837891b,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,RANDOM_BLOCK,46,104729,0,21,1050,21,0.19047619047619047,0.20216450216450219,0.18571428571428572,0.18524136768297733,0.9485714285714286,0.5,0.6666666666666666,3,2,3,False,2a511b1aa0fbd972659f023f2365b5b1ec08b2dc7eae9acedebf0d5fedf9437b
run_9df4f29facf66adcbeb0,TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,46,104729,0,21,1050,21,0.19047619047619047,0.15238095238095237,0.19523809523809524,0.15770045831362567,0.9742857142857143,0.86,0.8333333333333333,3,3,3,True,aa869eec87c47af4a98aaf85d6b5bf7a17bb0be425b7529e5145a39893d2e046
