unit_id,source_seed,p4_split_seed,arm,method,class_index,precision,recall,f1,support
source_seed_42_split_seed_71,42,71,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,4,0.0,0.0,0.0,356
source_seed_42_split_seed_71,42,71,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,5,0.0,0.0,0.0,355
source_seed_42_split_seed_71,42,71,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,6,0.3448275862068966,0.11299435028248588,0.1702127659574468,354
source_seed_42_split_seed_71,42,71,A1_MATCHED_TARGET_INFORMED_SELECTION,SOURCE_EUCLIDEAN_NCM,0,0.18160377358490565,0.2175141242937853,0.1979434447300771,354
source_seed_42_split_seed_71,42,71,A1_MATCHED_TARGET_INFORMED_SELECTION,SOURCE_EUCLIDEAN_NCM,1,0.26006191950464397,0.23796033994334279,0.24852071005917162,353
source_seed_42_split_seed_71,42,71,A1_MATCHED_TARGET_INFORMED_SELECTION,SOURCE_EUCLIDEAN_NCM,2,0.0,0.0,0.0,355
source_seed_42_split_seed_71,42,71,A1_MATCHED_TARGET_INFORMED_SELECTION,SOURCE_EUCLIDEAN_NCM,3,0.08340807174887892,0.2627118644067797,0.1266167460857726,354
source_seed_42_split_seed_71,42,71,A1_MATCHED_TARGET_INFORMED_SELECTION,SOURCE_EUCLIDEAN_NCM,4,0.16071428571428573,0.10112359550561797,0.12413793103448276,356
source_seed_42_split_seed_71,42,71,A1_MATCHED_TARGET_INFORMED_SELECTION,SOURCE_EUCLIDEAN_NCM,5,0.0,0.0,0.0,355
source_seed_42_split_seed_71,42,71,A1_MATCHED_TARGET_INFORMED_SELECTION,SOURCE_EUCLIDEAN_NCM,6,0.20408163265306123,0.11299435028248588,0.14545454545454545,354
source_seed_42_split_seed_71,42,71,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=1,0,0.7454545454545455,0.3474576271186441,0.4739884393063584,354
source_seed_42_split_seed_71,42,71,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=1,1,0.45454545454545453,0.21246458923512748,0.28957528957528955,353
source_seed_42_split_seed_71,42,71,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=1,2,0.3406754772393539,0.6535211267605634,0.44787644787644787,355
source_seed_42_split_seed_71,42,71,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=1,3,0.7624309392265194,0.3898305084745763,0.5158878504672897,354
source_seed_42_split_seed_71,42,71,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=1,4,0.6317991631799164,0.4241573033707865,0.507563025210084,356
source_seed_42_split_seed_71,42,71,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=1,5,0.40102827763496146,0.8788732394366198,0.5507502206531333,355
source_seed_42_split_seed_71,42,71,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=1,6,0.5735294117647058,0.4406779661016949,0.49840255591054317,354
source_seed_42_split_seed_71,42,71,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,0,1.0,0.9887005649717514,0.9943181818181819,354
source_seed_42_split_seed_71,42,71,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,1,0.9696969696969697,0.9971671388101983,0.9832402234636871,353
source_seed_42_split_seed_71,42,71,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,2,1.0,0.9915492957746479,0.9957567185289957,355
source_seed_42_split_seed_71,42,71,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,3,1.0,0.9830508474576272,0.9914529914529915,354
source_seed_42_split_seed_71,42,71,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,4,0.9915254237288136,0.9859550561797753,0.9887323943661973,356
source_seed_42_split_seed_71,42,71,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,5,0.9804469273743017,0.9887323943661972,0.9845722300140253,355
source_seed_42_split_seed_71,42,71,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,6,0.9943820224719101,1.0,0.9971830985915493,354
source_seed_42_split_seed_71,42,71,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,0,1.0,0.9887005649717514,0.9943181818181819,354
source_seed_42_split_seed_71,42,71,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,1,0.9696969696969697,0.9971671388101983,0.9832402234636871,353
source_seed_42_split_seed_71,42,71,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,2,1.0,0.9915492957746479,0.9957567185289957,355
source_seed_42_split_seed_71,42,71,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,3,1.0,0.9830508474576272,0.9914529914529915,354
source_seed_42_split_seed_71,42,71,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,4,0.9915254237288136,0.9859550561797753,0.9887323943661973,356
source_seed_42_split_seed_71,42,71,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,5,0.9804469273743017,0.9887323943661972,0.9845722300140253,355
source_seed_42_split_seed_71,42,71,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,6,0.9943820224719101,1.0,0.9971830985915493,354
source_seed_43_split_seed_11,43,11,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,0,0.1572052401746725,0.10198300283286119,0.12371134020618557,353
source_seed_43_split_seed_11,43,11,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,1,0.38271604938271603,0.08757062146892655,0.1425287356321839,354
source_seed_43_split_seed_11,43,11,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,2,0.0,0.0,0.0,357
source_seed_43_split_seed_11,43,11,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,3,0.00375,0.008450704225352112,0.005194805194805195,355
source_seed_43_split_seed_11,43,11,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,4,0.16172734970364097,0.5365168539325843,0.24853610930383865,356
source_seed_43_split_seed_11,43,11,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,5,0.0,0.0,0.0,356
source_seed_43_split_seed_11,43,11,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,6,0.5,0.11204481792717087,0.18306636155606407,357
source_seed_43_split_seed_11,43,11,A1_MATCHED_TARGET_INFORMED_SELECTION,SOURCE_COSINE_NCM,0,0.10315186246418338,0.10198300283286119,0.10256410256410256,353
source_seed_43_split_seed_11,43,11,A1_MATCHED_TARGET_INFORMED_SELECTION,SOURCE_COSINE_NCM,1,0.030612244897959183,0.00847457627118644,0.013274336283185842,354
source_seed_43_split_seed_11,43,11,A1_MATCHED_TARGET_INFORMED_SELECTION,SOURCE_COSINE_NCM,2,0.0,0.0,0.0,357
source_seed_43_split_seed_11,43,11,A1_MATCHED_TARGET_INFORMED_SELECTION,SOURCE_COSINE_NCM,3,0.10388437217705511,0.323943661971831,0.1573187414500684,355
source_seed_43_split_seed_11,43,11,A1_MATCHED_TARGET_INFORMED_SELECTION,SOURCE_COSINE_NCM,4,0.1717325227963526,0.31741573033707865,0.22287968441814596,356
source_seed_43_split_seed_11,43,11,A1_MATCHED_TARGET_INFORMED_SELECTION,SOURCE_COSINE_NCM,5,0.0,0.0,0.0,356
source_seed_43_split_seed_11,43,11,A1_MATCHED_TARGET_INFORMED_SELECTION,SOURCE_COSINE_NCM,6,0.5,0.11204481792717087,0.18306636155606407,357
source_seed_43_split_seed_11,43,11,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=1,0,0.6901408450704225,0.5552407932011332,0.6153846153846153,353
source_seed_43_split_seed_11,43,11,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=1,1,0.4343065693430657,0.3361581920903955,0.3789808917197452,354
source_seed_43_split_seed_11,43,11,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=1,2,0.4068241469816273,0.4341736694677871,0.42005420054200543,357
source_seed_43_split_seed_11,43,11,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=1,3,0.5805084745762712,0.7718309859154929,0.6626360338573156,355
source_seed_43_split_seed_11,43,11,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=1,4,0.646551724137931,0.21067415730337077,0.3177966101694915,356
source_seed_43_split_seed_11,43,11,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=1,5,0.4223826714801444,0.6573033707865169,0.5142857142857142,356
source_seed_43_split_seed_11,43,11,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=1,6,0.4176904176904177,0.47619047619047616,0.4450261780104712,357
source_seed_43_split_seed_11,43,11,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,0,0.9830028328611898,0.9830028328611898,0.9830028328611898,353
source_seed_43_split_seed_11,43,11,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,1,0.9749303621169917,0.9887005649717514,0.9817671809256662,354
source_seed_43_split_seed_11,43,11,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,2,0.9888268156424581,0.9915966386554622,0.9902097902097903,357
source_seed_43_split_seed_11,43,11,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,3,0.9803370786516854,0.9830985915492958,0.9817158931082982,355
source_seed_43_split_seed_11,43,11,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,4,0.9914529914529915,0.9775280898876404,0.9844413012729845,356
source_seed_43_split_seed_11,43,11,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,5,0.9887005649717514,0.9831460674157303,0.9859154929577465,356
source_seed_43_split_seed_11,43,11,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,6,0.9943977591036415,0.9943977591036415,0.9943977591036415,357
source_seed_43_split_seed_11,43,11,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,0,0.9830028328611898,0.9830028328611898,0.9830028328611898,353
source_seed_43_split_seed_11,43,11,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,1,0.9749303621169917,0.9887005649717514,0.9817671809256662,354
source_seed_43_split_seed_11,43,11,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,2,0.9888268156424581,0.9915966386554622,0.9902097902097903,357
source_seed_43_split_seed_11,43,11,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,3,0.9803370786516854,0.9830985915492958,0.9817158931082982,355
source_seed_43_split_seed_11,43,11,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,4,0.9914529914529915,0.9775280898876404,0.9844413012729845,356
source_seed_43_split_seed_11,43,11,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,5,0.9887005649717514,0.9831460674157303,0.9859154929577465,356
source_seed_43_split_seed_11,43,11,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,6,0.9943977591036415,0.9943977591036415,0.9943977591036415,357
source_seed_43_split_seed_23,43,23,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,0,0.15789473684210525,0.1016949152542373,0.12371134020618557,354
source_seed_43_split_seed_23,43,23,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,1,0.3125,0.0700280112044818,0.11441647597254005,357
source_seed_43_split_seed_23,43,23,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,2,0.0,0.0,0.0,357
source_seed_43_split_seed_23,43,23,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,3,0.008631319358816275,0.01971830985915493,0.012006861063464836,355
source_seed_43_split_seed_23,43,23,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,4,0.16340425531914893,0.5408450704225352,0.25098039215686274,355
source_seed_43_split_seed_23,43,23,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,5,0.0,0.0,0.0,356
source_seed_43_split_seed_23,43,23,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,6,0.4936708860759494,0.10955056179775281,0.1793103448275862,356
source_seed_43_split_seed_23,43,23,A1_MATCHED_TARGET_INFORMED_SELECTION,SOURCE_COSINE_NCM,0,0.10315186246418338,0.1016949152542373,0.10241820768136559,354
source_seed_43_split_seed_23,43,23,A1_MATCHED_TARGET_INFORMED_SELECTION,SOURCE_COSINE_NCM,1,0.038834951456310676,0.011204481792717087,0.017391304347826087,357
source_seed_43_split_seed_23,43,23,A1_MATCHED_TARGET_INFORMED_SELECTION,SOURCE_COSINE_NCM,2,0.0,0.0,0.0,357
source_seed_43_split_seed_23,43,23,A1_MATCHED_TARGET_INFORMED_SELECTION,SOURCE_COSINE_NCM,3,0.10740072202166065,0.3352112676056338,0.1626794258373206,355
source_seed_43_split_seed_23,43,23,A1_MATCHED_TARGET_INFORMED_SELECTION,SOURCE_COSINE_NCM,4,0.1712538226299694,0.3154929577464789,0.222001982160555,355
source_seed_43_split_seed_23,43,23,A1_MATCHED_TARGET_INFORMED_SELECTION,SOURCE_COSINE_NCM,5,0.0,0.0,0.0,356
source_seed_43_split_seed_23,43,23,A1_MATCHED_TARGET_INFORMED_SELECTION,SOURCE_COSINE_NCM,6,0.4936708860759494,0.10955056179775281,0.1793103448275862,356
source_seed_43_split_seed_23,43,23,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=0.75,0,0.8977272727272727,0.2231638418079096,0.3574660633484163,354
source_seed_43_split_seed_23,43,23,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=0.75,1,0.4606741573033708,0.22969187675070027,0.30654205607476637,357
source_seed_43_split_seed_23,43,23,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=0.75,2,0.3282937365010799,0.4257703081232493,0.37073170731707317,357
source_seed_43_split_seed_23,43,23,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=0.75,3,0.4168466522678186,0.543661971830986,0.4718826405867971,355
source_seed_43_split_seed_23,43,23,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=0.75,4,0.6329787234042553,0.3352112676056338,0.43830570902394106,355
source_seed_43_split_seed_23,43,23,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=0.75,5,0.28892005610098176,0.5786516853932584,0.38540692235734336,356
source_seed_43_split_seed_23,43,23,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=0.75,6,0.47858942065491183,0.5337078651685393,0.5046480743691899,356
source_seed_43_split_seed_23,43,23,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,0,0.98005698005698,0.9717514124293786,0.975886524822695,354
source_seed_43_split_seed_23,43,23,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,1,0.9640883977900553,0.9775910364145658,0.9707927677329624,357
source_seed_43_split_seed_23,43,23,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,2,0.9915966386554622,0.9915966386554622,0.9915966386554622,357
source_seed_43_split_seed_23,43,23,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,3,0.9661016949152542,0.9633802816901409,0.9647390691114245,355
source_seed_43_split_seed_23,43,23,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,4,0.9805013927576601,0.9915492957746479,0.9859943977591037,355
source_seed_43_split_seed_23,43,23,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,5,0.9886363636363636,0.9775280898876404,0.983050847457627,356
source_seed_43_split_seed_23,43,23,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,6,1.0,0.9971910112359551,0.9985935302390998,356
source_seed_43_split_seed_23,43,23,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,0,0.98005698005698,0.9717514124293786,0.975886524822695,354
source_seed_43_split_seed_23,43,23,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,1,0.9640883977900553,0.9775910364145658,0.9707927677329624,357
source_seed_43_split_seed_23,43,23,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,2,0.9915966386554622,0.9915966386554622,0.9915966386554622,357
source_seed_43_split_seed_23,43,23,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,3,0.9661016949152542,0.9633802816901409,0.9647390691114245,355
source_seed_43_split_seed_23,43,23,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,4,0.9805013927576601,0.9915492957746479,0.9859943977591037,355
source_seed_43_split_seed_23,43,23,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,5,0.9886363636363636,0.9775280898876404,0.983050847457627,356
source_seed_43_split_seed_23,43,23,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,6,1.0,0.9971910112359551,0.9985935302390998,356
source_seed_43_split_seed_37,43,37,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,0,0.16595744680851063,0.10985915492957747,0.13220338983050847,355
source_seed_43_split_seed_37,43,37,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,1,0.32,0.0676056338028169,0.1116279069767442,355
source_seed_43_split_seed_37,43,37,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,2,0.0,0.0,0.0,357
source_seed_43_split_seed_37,43,37,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,3,0.008620689655172414,0.019662921348314606,0.011986301369863013,356
source_seed_43_split_seed_37,43,37,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,4,0.1658119658119658,0.5464788732394367,0.2544262295081967,355
source_seed_43_split_seed_37,43,37,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,5,0.0,0.0,0.0,355
source_seed_43_split_seed_37,43,37,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,6,0.5,0.11235955056179775,0.18348623853211007,356
source_seed_43_split_seed_37,43,37,A1_MATCHED_TARGET_INFORMED_SELECTION,LEARNED_SOURCE_HEAD,0,0.16595744680851063,0.10985915492957747,0.13220338983050847,355
source_seed_43_split_seed_37,43,37,A1_MATCHED_TARGET_INFORMED_SELECTION,LEARNED_SOURCE_HEAD,1,0.32,0.0676056338028169,0.1116279069767442,355
source_seed_43_split_seed_37,43,37,A1_MATCHED_TARGET_INFORMED_SELECTION,LEARNED_SOURCE_HEAD,2,0.0,0.0,0.0,357
source_seed_43_split_seed_37,43,37,A1_MATCHED_TARGET_INFORMED_SELECTION,LEARNED_SOURCE_HEAD,3,0.008620689655172414,0.019662921348314606,0.011986301369863013,356
source_seed_43_split_seed_37,43,37,A1_MATCHED_TARGET_INFORMED_SELECTION,LEARNED_SOURCE_HEAD,4,0.1658119658119658,0.5464788732394367,0.2544262295081967,355
source_seed_43_split_seed_37,43,37,A1_MATCHED_TARGET_INFORMED_SELECTION,LEARNED_SOURCE_HEAD,5,0.0,0.0,0.0,355
source_seed_43_split_seed_37,43,37,A1_MATCHED_TARGET_INFORMED_SELECTION,LEARNED_SOURCE_HEAD,6,0.5,0.11235955056179775,0.18348623853211007,356
source_seed_43_split_seed_37,43,37,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=1,0,0.38461538461538464,0.43661971830985913,0.4089709762532981,355
source_seed_43_split_seed_37,43,37,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=1,1,0.4859437751004016,0.3408450704225352,0.4006622516556291,355
source_seed_43_split_seed_37,43,37,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=1,2,0.5668449197860963,0.2969187675070028,0.3897058823529412,357
source_seed_43_split_seed_37,43,37,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=1,3,0.4174603174603175,0.7387640449438202,0.5334685598377281,356
source_seed_43_split_seed_37,43,37,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=1,4,0.487012987012987,0.2112676056338028,0.2946954813359528,355
source_seed_43_split_seed_37,43,37,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=1,5,0.3577981651376147,0.6591549295774648,0.4638255698711595,355
source_seed_43_split_seed_37,43,37,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=1,6,0.5566037735849056,0.33146067415730335,0.4154929577464789,356
source_seed_43_split_seed_37,43,37,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,0,0.9560439560439561,0.9802816901408451,0.9680111265646731,355
source_seed_43_split_seed_37,43,37,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,1,0.962059620596206,1.0,0.9806629834254144,355
source_seed_43_split_seed_37,43,37,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,2,0.9832869080779945,0.988795518207283,0.9860335195530727,357
source_seed_43_split_seed_37,43,37,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,3,0.9880597014925373,0.9297752808988764,0.9580318379160637,356
source_seed_43_split_seed_37,43,37,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,4,0.9915254237288136,0.9887323943661972,0.9901269393511989,355
source_seed_43_split_seed_37,43,37,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,5,0.9858356940509915,0.9802816901408451,0.983050847457627,355
source_seed_43_split_seed_37,43,37,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,6,1.0,0.9971910112359551,0.9985935302390998,356
source_seed_43_split_seed_37,43,37,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,0,0.9560439560439561,0.9802816901408451,0.9680111265646731,355
source_seed_43_split_seed_37,43,37,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,1,0.962059620596206,1.0,0.9806629834254144,355
source_seed_43_split_seed_37,43,37,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,2,0.9832869080779945,0.988795518207283,0.9860335195530727,357
source_seed_43_split_seed_37,43,37,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,3,0.9880597014925373,0.9297752808988764,0.9580318379160637,356
source_seed_43_split_seed_37,43,37,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,4,0.9915254237288136,0.9887323943661972,0.9901269393511989,355
source_seed_43_split_seed_37,43,37,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,5,0.9858356940509915,0.9802816901408451,0.983050847457627,355
source_seed_43_split_seed_37,43,37,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,6,1.0,0.9971910112359551,0.9985935302390998,356
source_seed_43_split_seed_53,43,53,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,0,0.15384615384615385,0.1016949152542373,0.12244897959183673,354
source_seed_43_split_seed_53,43,53,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,1,0.28,0.059154929577464786,0.09767441860465118,355
source_seed_43_split_seed_53,43,53,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,2,0.0,0.0,0.0,355
source_seed_43_split_seed_53,43,53,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,3,0.008620689655172414,0.019662921348314606,0.011986301369863013,356
source_seed_43_split_seed_53,43,53,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,4,0.16382252559726962,0.5378151260504201,0.25114453891432303,357
source_seed_43_split_seed_53,43,53,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,5,0.0,0.0,0.0,354
source_seed_43_split_seed_53,43,53,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,6,0.5,0.1092436974789916,0.1793103448275862,357
source_seed_43_split_seed_53,43,53,A1_MATCHED_TARGET_INFORMED_SELECTION,SOURCE_COSINE_NCM,0,0.10256410256410256,0.1016949152542373,0.10212765957446808,354
source_seed_43_split_seed_53,43,53,A1_MATCHED_TARGET_INFORMED_SELECTION,SOURCE_COSINE_NCM,1,0.00980392156862745,0.0028169014084507044,0.004376367614879651,355
source_seed_43_split_seed_53,43,53,A1_MATCHED_TARGET_INFORMED_SELECTION,SOURCE_COSINE_NCM,2,0.0,0.0,0.0,355
